2.4204,-0.55533,1.2745,0.51293,0.88409,0.097229
1.6513,0.035211,0.85819,0.19319,0.64324,-0.071358
0.8164,0.74341,1.0739,-0.47244,-0.31112,-0.2716
0.24521,-0.33577,0.38487,0.70374,0.28235,0.13488
0.16088,-0.42938,0.20017,0.010507,0.2551,0.13747
-0.68472,-0.76765,0.33577,0.084703,0.40771,0.12724
-0.99806,0.088179,-0.21918,-0.10775,-0.078366,0.092464
-0.33645,-0.01504,-0.29448,-0.15588,-0.15539,0.16543
-0.69292,-0.20559,-0.42173,0.537,0.15404,0.20773
-1,-0.042618,-0.33084,-0.040611,-0.31497,-0.17983
-0.42936,0.12994,-0.55643,0.53619,-0.28323,0.030365
-0.49758,0.065618,-0.60063,0.1665,-0.40543,-0.10961
-0.52577,0.29626,-0.15669,-0.38303,-0.24141,0.022377
-0.56486,-0.83991,-0.47346,0.24445,0.3474,-0.23869
-0.61472,-0.21244,-0.65818,0.026839,0.44889,0.19149
-0.21593,0.80238,-0.23061,-0.15096,-0.069521,-0.015517
0.023156,0.60604,-0.19372,-0.047122,-0.26413,-0.16704
0.03224,0.45886,-0.1449,-0.16131,-0.59622,-0.22477
0.019207,-0.787,0.16345,-0.13002,-0.34967,0.20991
-0.034423,0.41439,0.078094,-0.34029,-0.096131,0.067615
0.55526,0.15146,0.4447,-0.22586,-0.13656,-0.062975
0.86301,-0.008634,-0.050907,-0.087625,-0.16536,0.071638
-0.66269,-0.094104,-0.079114,-0.25397,0.18543,-0.25078
0.21151,0.80788,-0.2346,-0.1579,0.025904,0.099898
0.25883,-0.30616,-0.16822,-0.30129,-0.16663,-0.063562
1.1868,0.52932,0.55099,0.3435,0.75471,0.035403
0.89232,1.6998,0.90217,0.24629,1.2033,0.092619
1.2964,0.79175,0.80375,-0.058969,1.2601,0.14699
1.0507,1.2398,1.016,-0.32697,1.1805,-0.17326
1.0358,0.33428,1.053,-0.138,1.3912,-0.30438
1.3856,0.8412,0.50066,-0.8507,1.1194,-0.43947
0.87318,0.82612,0.84091,-1,1.5865,0.093945
0.3374,-0.033089,0.65081,-0.52427,1.6408,-0.03171
0.39788,0.1567,0.30265,-0.72549,0.58173,-0.028861
0.26916,0.55097,0.35326,-0.73284,1.0103,-0.12113
-0.27335,-0.28753,0.3321,-0.46227,0.81643,-0.4274
0.38147,0.41872,-0.3529,-0.091318,0.79145,-0.013175
0.86653,0.046992,-0.21601,-0.10622,1.6953,-0.1788
0.65525,0.66092,-0.53322,0.12628,1.6781,-0.30797
0.55673,0.46253,-0.655,0.88578,1.3235,-0.3665
1.1975,0.61703,-0.47262,-0.72811,0.88711,-0.45861
0.45133,0.69757,-0.48745,0.43215,1.7432,-0.093381
0.5548,0.59356,-0.45153,0.27396,1.4669,-0.57074
0.5686,-0.073616,-0.36041,0.29556,1.2465,-0.69697
0.79291,-0.70655,-0.63932,0.2129,1.9881,-0.41692
0.21219,-0.49539,-0.92713,-0.25651,1.7975,-0.092921
0.15521,-0.066519,-0.92954,0.20885,1.8465,-0.64734
-0.089621,-0.80307,-0.87009,0.39903,2.2618,-0.54523
0.44001,0.6582,-0.70499,-0.17028,1.8628,-1
-0.95847,-0.53031,-1,-0.35893,2.2164,-0.21333
0.83422,0.081178,0.089135,0.33498,2.0163,-0.36739
1.7095,0.50142,0.94145,-0.38715,1.93,0.065341
2.7026,0.96541,1.4945,-0.26534,2.0353,-0.39802
2.7164,1.1966,2.1147,-0.4266,1.2685,-0.22782
2.2076,0.53673,2.142,0.0051459,1.4401,-0.16519
2.8139,0.4639,2.3619,-0.66709,0.77523,-0.40324
2.4351,-0.15235,2.2605,-0.51045,0.66872,-0.08989
2.4042,0.31732,2.0034,-0.37548,0.55772,-0.31506
2.5583,0.41944,1.8737,0.29297,-0.19472,-0.073525
1.4286,0.60839,1.8489,-0.41373,0.040842,-0.037505
1.0542,0.55258,1.9213,-0.58003,-0.18507,0.13842
0.44834,0.57494,1.7633,0.2286,-0.64047,-0.069217
0.17299,0.017102,1.6567,0.57054,-0.05125,0.45124
0.14986,0.62655,1.4978,0.45657,-0.29739,0.51251
