-0.10233,-0.25526,0.23443,-0.79666,-0.62561,0.10594,0.085061,-0.39263,-0.75179,0.27336,-0.15868,-0.15868
0.073908,1.6999,-0.23259,-1,-0.63688,-0.88501,0.061561,-0.19561,-0.30101,-0.2974,-0.28837,-0.28837
0.45973,1.1833,0.021423,-0.48673,-0.61157,0.3806,0.17396,1.2062,0.59053,0.0079391,0.18882,0.18882
0.62756,-0.40745,-0.15986,-0.27815,-0.53233,-0.30313,0.02302,0.91226,-0.29736,0.18689,0.26931,0.26931
0.031969,-0.62947,-0.10802,0.030788,-0.62331,-1,-0.30922,-0.32444,-0.74271,0.068809,0.31174,0.31174
0.030341,-0.48996,-0.011343,-0.21785,-0.55271,-0.32495,-0.41966,1.1267,-0.53556,0.18184,-0.14145,-0.14145
-0.028523,-0.10835,-0.045704,-0.21889,-0.4636,-0.26599,-0.29323,0.22029,-0.22859,-0.21353,-0.19145,-0.19145
0.17356,-0.04784,0.098163,0.075086,-0.45934,-0.6544,0.0079629,-0.30899,0.1522,0.065067,-0.21076,-0.21076
-0.16105,-0.70539,0.055509,0.066099,-0.24266,-0.39031,0.013036,0.13442,-0.30162,0.11894,-0.044999,-0.044999
-0.17562,-0.9244,0.081198,0.12433,-0.091028,-0.30037,0.047346,-1,-0.32775,0.95235,-0.42881,-0.42881
0.096119,-0.53413,0.1727,0.099774,0.0040797,-0.049703,-0.17901,-0.75597,-0.27233,-0.33017,-0.13423,-0.13423
-0.068512,-0.58735,0.01416,-0.17854,-0.2356,-0.091389,-0.0098564,-0.40229,-0.101,0.3404,-0.01896,-0.01896
-0.084667,-0.71758,0.044135,-0.08375,-0.062139,0.10938,0.078781,-0.64057,0.19985,-0.10905,0.087658,0.087658
-0.044791,-0.4621,-0.08563,0.1055,0.0099233,-0.085784,-0.14843,-0.24676,0.1382,0.32032,-0.4191,-0.4191
-0.033062,-0.32671,-0.17698,-0.07338,0.15526,0.073477,-0.054224,-0.88135,0.36695,0.062255,-0.10276,-0.10276
-0.10348,-0.027842,-0.13175,0.26018,0.050284,0.21054,0.14621,0.27128,-0.40184,0.95901,-0.33089,-0.33089
-0.083138,0.83533,-0.12428,0.47168,0.06783,0.14423,0.27141,-0.20436,0.020935,0.87896,-0.015689,-0.015689
-0.36273,0.48043,-0.17276,-0.074505,0.067715,0.25768,-0.044952,0.0059643,0.0082104,0.31191,-0.18048,-0.18048
-0.42257,-0.17557,-0.13513,-0.27344,0.39013,0.42949,0.13614,0.096068,0.12364,0.089967,0.01023,0.01023
0.098291,0.26856,-0.20577,0.32966,0.78232,0.68165,-0.021212,0.090809,0.38553,-0.17841,0.24374,0.24374
0.069863,0.67356,0.038426,0.1464,0.43109,0.79895,-0.19825,0.18047,0.33836,-0.8598,0.16153,0.16153
-0.056292,0.035399,-0.058917,-0.14236,0.7532,0.057646,-0.052002,0.34861,-0.23214,-0.098969,0.25019,0.25019
0.053386,0.53846,0.26091,-0.15717,0.70491,0.28448,0.32263,0.4639,0.34683,-1,0.40513,0.40513
-0.15943,0.41714,0.37576,-0.076673,0.95991,0.26676,0.078566,0.23252,0.26899,-0.84259,0.33499,0.33499
0.17147,0.26735,0.25193,2.3486,0.76012,0.55022,0.28438,0.063542,1.5535,-0.8881,0.40329,0.40329
6.5343,3.535,9.4499,29.162,2.2121,10.101,0.93231,19.618,50.019,23.375,6.0864,6.0864
6.8401,2.1835,9.9436,24.51,4.2184,11.293,0.54851,27.632,57.896,28.994,10.324,10.324
6.0799,1.5566,6.4895,17.787,3.5098,10.894,0.71615,24.96,43.966,25.296,11.475,11.475
8.6349,1.3049,4.037,25.796,2.3575,17.787,2.1902,28.713,36.521,27.101,12.147,12.147
10.786,3.5084,2.0106,27.348,1.8449,20.084,2.4885,29.792,33.589,25.703,12.746,12.746
13.661,5.0392,1.0261,28.449,1.6059,20.844,2.0679,29.198,37.78,27.307,13.233,13.233
13.61,5.9066,0.96336,31.448,1.8946,18.319,1.7596,29.005,40.229,29.962,13.995,13.995
14.226,6.706,1.7641,25.344,1.6907,16.085,1.248,32.175,38.003,26.694,10.614,10.614
11.925,6.942,1.2647,24.074,1.9965,18.753,1.2167,30.676,28.281,19.187,7.9387,7.9387
11.298,4.1605,0.68713,25.452,1.7267,20.582,0.89037,24.414,25.625,18.015,7.2958,7.2958
11.97,2.888,0.54203,25.199,3.3432,22.044,0.63243,19.753,24.312,14.653,6.4843,6.4843
12.248,3.1036,0.25582,18.886,2.1825,17.933,0.92248,16.992,23.264,13.321,5.7998,5.7998
10.16,2.2241,-0.068489,14.59,1.97,14.107,0.61508,12.781,19.388,15.612,5.4616,5.4616
6.8701,1.3471,0.084407,11.194,1.6433,10.592,0.25314,16.991,15.827,14.632,6.1217,6.1217
4.8982,1.3022,0.38672,11.446,1.2725,8.6788,0.12157,15.924,10.309,12.41,9.0777,9.0777
3.7243,1.6131,0.61008,15.401,1.006,8.0919,0.020485,11.843,9.9026,8.3164,7.9989,7.9989
2.103,2.1397,0.46462,18.862,1.4169,7.8085,-0.17029,10.229,11.255,7.2717,6.1756,6.1756
3.4562,0.7799,0.53172,16.937,1.8525,7.5825,0.27995,7.2869,9.9808,5.8149,4.5362,4.5362
3.5779,1.2781,1.9035,16.035,1.8004,10.644,0.033526,6.1609,10.213,5.0209,5.1973,5.1973
3.5914,1.1901,2.8638,15.008,2.1792,10.599,0.23332,7.5765,8.1156,5.8424,3.2177,3.2177
4.5772,2.2131,1.2055,10.567,2.6908,10.178,-0.14196,8.8518,4.4884,8.3538,3.9237,3.9237
4.0808,2.5248,0.37624,7.3698,3.8483,12.14,-0.25764,6.5214,5.0567,7.012,5.6595,5.6595
2.0988,1.7128,0.09007,5.1098,2.9753,9.0343,0.21832,6.7269,8.0091,7.6249,4.687,4.687
1.1133,1.1011,0.26146,6.6807,2.3998,8.1059,0.14701,7.2058,5.1378,7.5439,2.9024,2.9024
0.56724,0.66176,0.57771,6.1328,1.637,7.2764,0.14063,11.959,3.2458,4.9808,2.8273,2.8273
0.16592,0.27619,0.14834,2.7736,0.79663,5.702,0.20481,9.5774,1.9304,2.4413,2.4476,2.4476
-0.22114,0.20166,-0.23491,1.3045,0.56429,3.2408,-0.15164,5.9972,0.35519,1.2131,1.4157,1.4157
-0.30117,0.041866,0.0051892,0.60413,0.39412,1.9755,0.13561,3.8514,0.045525,1.2218,0.75063,0.75063
-0.56485,-0.020332,0.076444,0.21213,0.29582,0.95168,0.12547,2.5262,0.27112,1.4019,0.21203,0.21203
-0.567,0.42796,-0.067313,-0.12892,0.37247,1.5234,-0.068311,2.9774,-0.48872,1.814,0.052452,0.052452
-0.71649,0.26917,-0.25558,0.1112,0.94924,0.21983,-0.24304,2.1972,-0.64196,1.1636,0.058962,0.058962
-0.59636,0.30781,-0.34793,-0.62489,1.7048,1.4633,-0.33292,1.5995,0.33591,0.47092,-0.041423,-0.041423
-0.64561,0.17471,-0.41004,-0.30275,2.1477,0.27807,-0.47628,1.9049,-0.23481,0.62349,-0.68295,-0.68295
-1,-0.23828,-0.46611,-0.65691,2.2217,1.213,-0.56449,1.6948,0.61417,-0.0078558,-0.77838,-0.77838
-0.79056,-0.30926,-0.63243,-0.005496,1.7321,-0.081295,-0.65518,0.82181,-0.23053,0.18713,-0.51934,-0.51934
-0.55125,-0.71056,-0.56138,-0.62109,1.2831,0.69234,-0.71494,1.3601,-0.23128,-0.050013,-0.20759,-0.20759
-0.41318,-0.36212,-0.71299,-0.61688,0.98054,-0.37744,-0.64415,0.96478,-0.13315,-0.39814,-0.44636,-0.44636
-0.075053,0.45948,-0.68599,-0.46904,0.85318,1.2132,-0.68089,1.0864,-0.37899,0.033495,-0.43825,-0.43825
0.021616,-0.5323,-0.9368,-0.6902,0.49059,-0.48766,-1,1.0214,-0.014712,-0.36637,-0.77193,-0.77193
0.061449,-0.62513,-0.66094,-0.95136,0.28419,0.58481,-0.84092,1.1024,0.076077,-0.050302,-0.637,-0.637
0.19846,-0.3608,-1,-0.89989,0.23209,-0.43252,-0.86561,1.253,-0.3178,-0.088611,-0.71891,-0.71891
0.34412,-0.30211,-0.79254,-0.49814,-0.09739,0.58683,-0.53719,0.92188,-1,-0.040431,-0.20951,-0.20951
0.28402,-1,-0.72687,-0.7021,-0.059952,-0.73014,-0.56378,1.037,0.11996,0.17513,-0.6614,-0.6614
0.48068,-0.20318,-0.64709,-0.51436,-0.19029,0.47319,-0.70631,1.3137,-0.53378,0.039537,-0.56876,-0.56876
0.69443,-0.74131,-0.49208,-0.46545,-0.31634,-0.82104,-0.60083,1.2337,-0.15572,-0.12096,-0.61284,-0.61284
0.78634,-0.56378,-0.62168,-0.60973,-0.41894,0.46582,-0.39288,1.2025,-0.62995,-0.44962,-0.56841,-0.56841
0.88766,-0.41068,-0.38618,-0.40693,-0.56458,-0.60953,-0.13423,0.90498,-0.66745,0.41045,-0.39553,-0.39553
0.65658,-0.21454,-0.4728,-0.27089,-0.49984,-0.11639,-0.37682,0.58661,-0.48938,0.8355,0.19857,0.19857
0.64037,0.16699,-0.28857,-0.24831,-0.53623,-0.17695,-0.052743,0.88853,-0.35266,1.0485,-0.62509,-0.62509
0.61408,-0.43179,-0.33066,-0.2867,-0.4819,-0.58444,-0.073541,-0.17367,-0.32773,0.32923,-0.19069,-0.19069
0.31507,-0.1766,-0.25465,-0.64515,-0.33629,0.060375,-0.25509,0.36811,-0.075461,0.7804,-0.18554,-0.18554
0.21745,-0.063615,-0.32119,-0.4405,-0.36419,-0.47323,-0.13612,-0.47981,-0.65917,0.32717,-0.25289,-0.25289
0.23129,-0.1855,-0.034576,0.047763,-0.51279,-0.082612,-0.12348,0.31328,-0.62917,0.25259,-0.07832,-0.07832
0.056655,-0.42886,-0.18675,-0.038036,-0.39225,-0.55499,-0.31318,0.81317,-0.69919,1.3451,-0.3082,-0.3082
0.31095,-0.036247,-0.095684,-0.30552,-0.29258,-0.04181,-0.27199,-0.11487,-0.82314,1.5258,-0.1966,-0.1966
0.057906,-0.35018,-0.37746,-0.33554,-0.25137,-0.54578,0.016036,-0.2546,-0.037232,0.96713,-0.054726,-0.054726
0.24817,0.27237,-0.15174,-0.24463,-0.43681,-0.055075,-0.30586,-0.086754,-0.2397,0.026834,-0.067632,-0.067632
-0.15518,-0.016491,0.16146,-0.054687,-0.3802,-0.80219,-0.3023,-0.097124,-0.13656,0.14404,-0.33654,-0.33654
-0.07803,-0.38908,0.28916,0.25755,-0.35419,-0.56642,-0.29856,0.40423,0.061775,-0.11633,-0.30356,-0.30356
0.021948,-0.095102,0.22848,-0.54787,-0.19316,0.25337,-0.36785,-0.19028,-0.0033668,0.40118,-1,-1
0.015062,0.34939,0.57821,-0.05851,-0.47683,-0.95837,-0.17695,0.1012,0.24581,0.44755,-0.44024,-0.44024
-0.19382,0.21417,0.28731,-0.42698,-0.1316,0.79171,-0.22935,0.049024,-0.013525,-0.0039164,-0.70546,-0.70546
-0.35001,-0.044045,0.073691,-0.13492,-0.42886,-0.63249,-0.12108,-0.39305,0.053836,0.12052,-0.37419,-0.37419
