1.244,0.49224,0.54361,0.93861,2.1146,-0.82733,0.84005,-0.21633,0.54068
0.80746,0.013656,0.062012,1.1831,0.53338,-0.27455,0.30539,-0.35598,0.20865
0.6133,-0.11196,-0.057565,0.76014,-0.47695,-0.26914,-0.88237,-0.33117,-0.18072
0.30396,-0.068168,-0.27061,0.45191,-1,-0.42281,-1,0.54268,-0.60341
0.13513,0.064343,0.16044,0.33578,-0.79191,-0.32142,-0.56641,0.43525,-0.35938
-0.042221,0.030741,-0.073636,0.087629,-0.64875,-0.57846,-0.013559,0.43373,0.062487
-0.11803,-0.29713,-0.19072,0.086217,-0.38425,-0.091497,0.4068,0.31795,-0.49784
-0.13281,-0.26105,-0.35801,0.008256,-0.10542,0.14898,0.24794,0.22642,0.30915
-0.29206,-0.17096,0.02852,0.05807,-0.28377,0.14251,0.25418,-0.31016,-0.10919
-0.33245,0.10125,-0.05458,-0.14277,-0.37215,-0.14921,0.37862,-0.14187,0.33685
-0.12378,0.013906,-0.24195,-0.23969,0.0045248,-0.004567,0.6215,0.29286,-0.31226
-0.33257,0.22318,-0.65529,-0.11438,-0.18007,-0.013304,0.39306,0.27548,0.013117
-0.39061,0.032617,-1,-0.2744,-0.15968,-0.52978,-0.0053707,0.14357,0.4708
-0.47431,0.11874,-0.8952,-0.2028,0.044815,-0.2941,-0.29402,0.2515,0.041232
0.22977,0.17813,-0.45458,-0.12566,0.12662,0.0033655,-0.48938,-0.032244,-0.16017
-0.042588,0.096928,-0.042071,-0.3432,0.29212,-0.047881,-0.77521,-0.34633,-0.31916
-0.012201,0.29337,0.92712,-0.20314,0.068106,-0.089625,-0.18375,-0.54726,-0.43436
-0.16788,0.30908,1.152,-0.15426,0.20228,0.31129,-0.53922,-0.41055,-0.0253
-0.060853,0.33997,0.72964,-0.2152,0.061854,-0.18269,-0.37941,-0.76612,-0.058069
-0.47444,-0.55284,0.041385,-0.24141,0.2033,0.21083,-0.27861,-0.20287,0.088328
-0.34562,-0.30084,0.17749,-0.41065,0.12519,0.65149,0.26861,0.10875,-0.10063
-0.27852,-0.35675,0.011904,-0.34705,-0.16528,0.89781,0.34065,0.15652,0.23598
-0.07639,-0.31597,-0.23193,-0.31666,0.20036,0.32893,0.48446,-0.12407,0.56788
-0.066384,-0.061058,0.2011,-0.40504,0.2646,0.12269,0.34267,0.41697,-0.21388
0.4301,0.18857,0.4909,-0.17344,0.32645,1.2785,0.52339,0.1833,0.49921
2.5598,4.4979,1.0907,3.6536,3.0459,10.16,0.82494,0.5962,0.35847
1.5946,7.4269,1.2716,2.6,4.2456,14.618,0.19482,0.41329,0.33582
0.40467,6.5743,0.93235,0.86224,4.3297,15.607,-0.025888,0.68226,0.56685
