-0.43576,1.6682,0.4312,0.36006,1.3126,0.64687,0.53008,-0.071609,1.384,-0.13123,-0.012874,0.86175,0.22838
-0.44245,0.76409,0.20262,0.17007,-0.90257,-0.019969,0.51962,0.0076328,0.77083,0.2262,-0.17046,-1,-0.056564
-0.057065,-0.36736,-0.17824,0.041542,-0.17349,0.52649,-0.32627,-0.18729,0.12897,0.26747,-0.59714,-0.5287,-0.11387
-0.18055,-1,-0.28308,-0.039345,-0.63596,0.78797,-0.023893,-0.18693,-0.73088,0.15398,-0.21892,-0.032217,0.72187
0.2799,-0.82045,-0.34153,-0.37624,-0.73724,0.58313,-0.55379,0.046991,0.19235,-0.6932,-0.38667,-0.24426,0.23729
-0.57706,-0.32443,0.14934,-0.40986,-0.48646,0.12904,-0.52509,0.11886,-1,0.17518,-0.36635,-0.29003,0.077439
0.5392,-0.43202,-0.12667,-0.26078,-0.6815,-0.33713,-0.44113,0.27053,-0.59708,-0.20606,-0.18298,-0.62234,0.15328
0.50604,-0.6634,-0.17458,-0.1436,0.58836,0.4166,-0.27217,0.10025,-0.20739,0.14444,-0.091079,-0.60007,-0.20202
0.64769,-0.41095,0.71333,0.028336,0.41621,0.2216,-0.33234,-0.059498,-0.34474,0.31217,0.47401,-0.089928,0.086693
-0.20462,-0.2041,0.36637,0.33107,0.53852,0.55965,0.037376,0.032672,-0.67558,0.54112,0.37286,-0.48272,-0.55008
0.075525,0.017518,0.052603,0.13216,0.35378,0.074333,0.19815,0.23309,-0.30856,-0.18449,0.20362,-0.30527,0.021532
0.17158,-0.1331,-0.39673,0.20109,0.0079788,-0.24968,-0.073999,-0.020724,0.48327,-0.29163,0.5591,0.15661,-0.10113
0.22234,0.17773,-0.11223,0.051591,0.14939,0.48889,-0.41437,-0.070309,0.28015,0.01014,0.45077,0.032225,-0.10823
0.17448,0.4865,-0.052783,-0.15688,-0.72853,-0.15772,-0.46209,-0.039016,-0.20485,-0.022962,-0.050493,-0.093853,-0.097578
0.32551,-0.15415,0.037805,-0.28435,0.069887,0.17452,-0.19683,-0.19843,-0.025691,0.091359,-0.11716,-0.23003,-0.42946
0.43713,-0.048873,-0.47878,0.11348,0.29727,-0.49056,0.11269,0.017962,-0.20923,-0.20619,-0.37889,0.32569,0.11982
-0.33992,0.53303,0.2023,0.28127,0.24535,0.10887,0.32156,0.23966,0.049217,-0.43035,0.12292,-0.34574,-0.33544
0.16469,0.1758,-0.94016,0.36921,0.068262,-0.9156,0.14862,0.26901,-0.15928,0.30881,0.10269,0.12347,-0.43263
0.33319,0.041986,-0.0044257,0.47008,0.33755,-0.1156,0.045815,-0.24114,0.23733,-0.19114,0.15053,0.88703,0.25483
-0.39119,0.11479,0.69384,0.1843,0.57729,-0.65179,0.28783,0.059322,0.47716,0.041124,0.093249,-0.15237,0.98049
0.09637,0.37359,0.045196,0.13708,0.34659,-0.63098,-0.12837,0.0086689,0.2876,-0.48962,0.55632,0.41092,-0.13008
-0.7596,-0.26731,-0.53446,0.0021709,0.32801,-1,0.17773,-0.099699,0.68744,0.32133,-0.06655,0.59583,-0.44086
-0.51471,0.064503,-0.46293,-0.23715,0.26452,-0.25194,0.20708,-0.24728,-0.20112,0.11532,0.0042036,0.84263,0.33409
0.1123,0.20684,-0.038307,-0.50872,-0.59504,0.13318,0.44359,-0.065858,0.33384,0.28867,-0.33122,0.45593,-0.015049
-0.18303,0.20158,1.2303,-0.45659,-0.96073,-0.03018,0.72022,0.083146,-0.64775,-0.15045,-0.11947,0.32545,-0.20271
-0.097782,0.20008,4.2305,0.3743,-0.60501,-0.41221,2.5916,1.0032,0.60423,1.7549,0.80358,0.67789,0.18351
0.19462,0.26206,4.1467,0.52441,-0.0081384,0.24859,2.7593,0.7719,0.65977,2.3095,0.030308,0.7971,1.1516
-0.10889,0.40143,2.0424,0.25399,-0.33136,0.21966,1.8945,0.35154,0.40575,1.3664,0.11217,0.6108,1.0116
-0.020173,0.13297,0.86624,-0.078915,-0.77261,-0.40504,1.5099,-0.072498,0.71364,1.3769,0.31476,0.94612,1.1585
-0.10534,0.30894,0.33126,0.084692,-0.46833,-0.05776,1.0838,-0.33093,0.56347,1.6693,0.42915,0.23371,-0.098723
-0.10838,0.56572,0.68822,-0.3245,-0.46439,-0.5986,0.34965,0.00047695,0.41879,1.3554,0.47907,0.27515,0.39205
