1.0208,-0.36257,0.71046,-0.16552,-0.24267,-0.055936
0.28869,-0.45596,0.87965,-0.94791,0.31679,0.073958
0.0052955,-0.17308,1.3932,-0.7279,0.20101,-0.52271
-0.59821,-0.072711,0.94424,-0.80022,0.060435,0.51527
-1,0.15927,0.75211,-0.55361,0.65263,0.081451
-0.9057,0.43559,0.12277,-1,-0.36355,-0.21512
-0.64758,-0.1617,-0.58181,-0.62656,-0.49555,0.14012
0.10602,0.019915,0.077427,-0.85017,-1,0.61516
-0.078424,-0.64967,0.21001,-0.74543,-0.56706,0.13183
0.036343,0.36342,-0.032093,-0.7724,-0.18911,-0.82083
0.075896,0.48491,0.41761,-0.1585,-0.38551,-0.1659
0.080098,0.51088,0.22642,0.00057106,0.14784,-0.1832
0.34748,-0.12494,-0.03027,-0.72809,-0.23388,0.63837
0.51429,-0.20543,-0.067088,-0.301,-0.11667,0.25326
0.66187,-0.33456,-0.032344,0.070047,0.14463,-0.32741
-0.12029,0.66028,-0.43842,0.20948,0.34452,0.44752
-0.17723,-0.051203,-0.38591,0.46129,0.016079,0.4152
0.066556,0.72254,-0.57869,0.56092,0.39211,0.35244
-0.013367,0.30931,-1,0.72866,0.13846,-0.24163
-0.13644,-0.37301,-0.58525,1.0505,0.10883,0.1654
-0.21142,-0.15132,-0.59721,1.0517,0.13002,-0.39567
-0.01313,-0.072356,-0.54654,1.145,0.47814,0.11402
0.27648,-0.17597,-0.75231,0.62738,0.32496,-0.43772
0.17235,-0.14889,-0.3846,1.2582,0.05721,-0.27007
0.24958,-0.15276,0.27868,1.2135,0.080329,-0.30779
3.3556,4.8982,5.0522,3.6086,3.5368,4.6074
5.4376,7.8535,7.8372,4.5383,5.0219,8.1916
6.622,8.8632,8.6886,5.0217,5.6567,9.8464
6.7292,9.4792,8.6422,5.4514,5.2723,10.102
6.785,9.5718,7.8657,5.4139,4.593,10.434
6.2663,9.3155,7.7638,4.9221,5.1761,10.907
6.4233,9.0113,7.8871,4.8956,5.1201,9.5452
5.5277,9.9298,7.76,5.186,4.9324,10.11
