0.41598,0.33279,0.43391,0.62747,0.37733,0.034096,0.38895,0.1945
0.45497,0.38451,0.32513,0.91382,0.77714,0.16317,0.51238,0.14129
0.062603,-0.0018422,0.1893,0.36287,0.51405,-0.17595,-0.1341,-0.25892
-0.19148,-0.47218,-0.36931,-0.25215,-0.38228,-0.32172,-0.10986,-0.15382
-0.29096,-0.45763,-0.85306,-0.50295,-0.74676,-0.33619,-0.25697,-0.23382
-0.45793,-0.29744,-1,-1,-0.85058,-0.043661,-0.47936,-0.17959
-0.644,-0.34935,-0.8338,-0.98227,-0.80984,0.023423,-0.64266,-0.26275
-0.39316,-0.27162,-0.56504,-0.95967,-0.89197,-0.01635,-0.59493,-0.47633
-0.20208,-0.31531,-0.35609,-0.90778,-0.55302,-0.0075022,-0.65617,0.23089
-0.058075,-0.71998,-0.4075,-0.5235,-0.45632,-0.033791,-0.66236,0.25373
-0.14374,-0.36035,1.4114,-0.0093185,0.19462,-0.056071,-0.21293,0.4182
-0.15966,0.02474,2.1442,0.21414,0.45371,-0.18605,-0.45247,0.22695
-0.19461,-0.39118,1.11,-0.20711,0.34589,-0.16927,-0.1492,0.21439
-0.081425,-0.23247,1.1436,-0.20663,-0.11853,0.090094,-0.11509,-0.081897
-0.21225,-0.47647,0.39448,-0.41825,0.18498,0.076498,-0.065003,0.11106
0.045336,-0.53869,-0.021179,0.18645,0.83117,-0.35672,0.011719,-0.10726
0.050933,-0.45115,-0.086013,0.083113,1.1029,0.0088377,0.00034829,0.045317
0.079365,-0.45794,-0.3199,-0.039272,0.4221,0.24585,0.10689,-0.19586
0.2487,0.088217,-0.20299,0.20056,-0.10085,0.10269,0.19654,0.0050101
0.067559,-0.036322,-0.30714,0.33279,-0.64016,0.18914,0.68988,-0.25993
0.050447,0.48873,-0.46789,0.36028,-0.4477,0.042393,0.92292,-0.14786
0.03156,0.58357,-0.36406,0.51421,-0.14541,-0.08439,0.5966,0.11755
0.0045677,0.7321,0.089211,0.407,-0.036951,0.11343,0.36296,-0.10345
0.28195,1.1596,-0.38029,0.16959,0.067159,0.12402,0.16459,0.16507
1.2354,2.0357,-0.70695,1.6366,0.90938,0.57404,0.57732,0.33756
8.1868,12.695,1.3155,6.5572,11.5,2.7991,6.9366,2.8841
9.3126,19.584,2.2069,7.0127,15.112,3.1006,9.6653,3.3024
9.0739,19.517,2.618,6.8433,16.135,3.0816,10.277,4.3467
8.8404,18.686,3.0947,6.6603,16.466,3.0113,10.711,4.7041
8.774,18.453,3.4656,6.4762,16.689,2.9206,10.94,4.8827
8.0461,18.691,3.4887,6.2239,16.507,2.8412,10.968,4.992
7.7714,18.3,3.5783,5.6105,15.899,2.6132,10.286,4.9686
7.218,16.915,3.1924,5.7113,15.473,2.5741,9.5673,4.9028
6.6454,15.408,2.9472,5.6488,15.345,2.3825,8.9714,4.3119
6.6254,15.143,2.9778,5.3271,14.717,2.2457,8.6118,4.2373
6.535,14.73,2.8578,5.3522,14.176,2.221,8.3038,4.1733
6.4202,13.921,2.8888,5.5747,13.84,2.2039,8.3938,3.9672
6.2669,13.721,3.0317,5.6724,13.548,1.9585,8.882,3.766
6.303,12.745,3.1596,5.5551,13.231,2.1625,8.8209,3.4729
6.3524,12.106,3.0321,5.297,12.469,2.0788,8.7445,2.955
6.0419,11.896,2.845,5.2767,13.32,2.0097,9.2372,3.0509
5.7453,12.106,2.373,5.1521,12.42,2.042,9.0917,2.7392
5.2979,11.811,2.2011,4.8943,12.716,1.9314,9.5251,2.6799
5.4764,11.568,2.5594,4.9018,12.371,1.9576,9.1045,2.6684
5.0199,11.206,2.8117,4.691,12.257,2.0085,8.6808,2.5012
4.7366,10.619,3.1701,4.9961,11.315,1.931,8.239,2.3484
4.6577,10.716,3.4289,5.3845,11.238,2.1561,7.7155,2.1605
4.7536,11.376,3.7484,5.2512,10.622,1.894,7.162,1.701
5.0877,10.94,3.6924,5.0661,10.49,1.7356,6.3933,1.7225
4.9205,11.328,3.6688,4.9829,10.541,1.5693,5.951,1.7668
4.6634,8.2498,3.4284,4.4081,9.6077,0.64462,6.3814,0.82367
3.9367,6.276,1.9054,3.6811,8.0534,0.035662,7.3718,-0.17783
3.3517,5.4381,0.88158,3.0857,5.5982,-0.46682,7.6305,-0.427
2.4935,4.8523,0.85822,2.6477,4.5996,-0.46685,7.2825,-0.37034
1.847,3.9164,0.39124,1.8082,4.6118,-0.55367,6.411,-0.42479
1.4968,3.385,0.091632,1.3752,3.7037,-0.61275,5.4477,-0.5593
1.1455,2.7319,0.26863,1.1605,3.329,-0.77489,5.3051,-0.68006
0.69828,2.8287,-0.285,1.3464,3.0359,-0.85446,5.2279,-0.65204
0.29191,2.0172,-0.04135,1.034,1.9824,-0.96395,5.9694,-0.85503
-0.45373,2.064,0.18417,0.73976,1.249,-1,6.243,-0.69396
-0.62072,1.3226,0.98456,0.9866,1.4994,-0.80909,6.0414,-0.87821
-0.74547,1.325,0.73375,0.92278,0.19913,-0.80145,5.9291,-0.85625
-0.91529,1.4004,0.55538,0.74189,0.041093,-0.7126,5.4655,-0.68901
-0.67762,1.2888,0.32314,0.87758,-0.16811,-0.66279,4.8614,-0.61697
-0.68022,0.71117,0.060613,0.48097,-0.17827,-0.42024,4.2497,-0.72358
-0.63777,0.44772,0.041535,-0.035197,-0.87362,-0.55362,3.7313,-0.6106
-1,1.0592,-0.35922,-0.16122,-0.72506,-0.55758,3.2455,-0.8575
-0.90817,1.1956,-0.26488,-0.13585,-0.05668,-0.10102,3.5253,-0.7417
-0.9703,1.0305,-0.33327,-0.30046,-0.21597,-0.30293,3.3484,-1
-0.92222,1.2741,-0.77608,-0.35762,-0.94113,-0.30246,2.8387,-0.79247
-0.7003,1.1639,-0.60484,-0.43767,-0.70068,-0.2341,2.4558,-0.57233
-0.71042,0.62404,-0.20876,-0.34955,-0.45746,-0.38874,2.8299,-0.66064
-0.6007,0.32603,-0.17329,-0.36999,0.013108,-0.43395,2.2659,-0.61942
-0.79021,-0.30337,-0.79434,-0.1457,-0.22354,-0.45718,1.6679,-0.47032
-0.381,-0.64372,-0.81171,-0.20934,-0.039577,-0.36231,0.99161,-0.60336
-0.040984,-0.96175,-0.74686,-0.38154,-0.20028,-0.43518,1.0157,0.020612
0.20952,-0.77525,-0.77556,-0.24728,0.33081,-0.25825,0.58244,-0.23168
-0.020855,-1,-0.62805,-0.17829,0.14433,-0.19733,0.17431,-0.32977
0.34268,-0.74728,-0.13615,-0.4192,0.22073,-0.15925,-0.14681,-0.369
