1.041,-1,-0.022979,-0.63869,0.17114,1.0186,0.50259,0.68428,-1,1.1791,-0.0079989
0.3871,-0.95359,0.33259,-0.43761,0.096596,0.67089,0.011031,0.035717,-0.78532,0.83676,1.0955
0.10475,-0.66719,0.38502,-0.14791,0.025107,0.17342,-0.25494,0.014305,0.085699,0.80005,1.5221
-0.14485,-0.62816,-0.19012,-0.35066,-0.063081,-0.20027,-0.15237,-0.049275,0.59607,0.70506,0.59427
-0.41337,-0.71152,-0.66741,-0.80772,-0.30532,-0.36375,-0.19672,-0.57701,0.78771,0.43477,0.41134
-0.54501,-0.54799,-1,-0.67062,-0.21369,-0.48806,-0.20317,-0.46563,0.078381,0.29496,-0.47149
-0.60857,-0.63119,-0.89287,-0.43801,-0.30572,-0.48694,-0.11398,-1,-0.12428,0.15189,-0.48587
-0.55636,-0.32275,-0.66482,-0.57749,-0.21158,-0.63082,-0.24941,-0.4064,0.38473,0.17425,-0.22666
-0.69576,-0.25064,-0.35713,-0.36887,0.023813,-0.5901,-0.15207,-0.85548,0.27013,0.086599,0.09958
-0.61708,0.41597,0.15611,-0.0338,-0.19109,-0.46358,-0.22723,-0.2959,-0.22551,-0.052046,-0.26958
-0.55212,0.71717,0.059351,0.13957,-0.043843,-0.29179,-0.16146,-0.14035,-0.24944,-0.25025,-0.21204
-0.29735,0.21439,0.13495,0.27995,0.10014,-0.38647,-0.14794,-0.066289,-0.29072,-0.3161,-0.063412
-0.25438,0.16615,-0.21539,0.43923,0.11077,-0.19852,-0.092136,-0.18088,-0.11459,-0.28083,-0.00035695
-0.24298,0.42747,-0.099127,0.5498,0.13795,-0.23846,-0.022776,-0.055055,-0.35892,-0.45579,-0.15448
-0.36056,0.083315,0.18446,0.49194,0.024318,-0.30264,-0.089052,0.45082,-0.24332,-0.57543,-0.44883
-0.3052,0.10663,0.46383,0.073301,-0.22669,-0.15814,0.19475,0.81759,-0.058891,-0.41138,-0.41952
-0.091557,-0.0073051,0.46287,-0.053914,-0.17603,-0.1704,0.27693,0.58704,0.056405,0.053906,-0.20446
0.40034,0.55025,0.66201,0.037818,0.016109,0.18612,0.4179,0.3188,0.1107,-0.0048063,0.088804
0.31653,0.48268,0.48088,0.39903,-0.048256,0.092347,0.18334,0.23125,0.50294,-0.3498,-0.19168
0.52419,0.52602,0.36327,0.41143,-0.034795,0.38091,0.29764,0.14274,0.24828,-0.2757,-0.54266
0.51764,0.42063,0.26904,0.3501,-0.083389,0.44401,0.29482,-0.30228,0.15849,0.022485,-0.39152
0.35991,0.97171,0.26551,0.20453,0.35719,0.60646,0.1502,-0.20276,0.004073,-0.050686,0.41988
0.49945,0.57844,0.25805,0.23861,-0.010044,0.61289,-0.2024,-0.058174,-0.0022462,-0.40184,0.090689
0.52993,-0.0069498,-0.26904,0.33253,0.0049029,0.29611,0.093385,0.32236,-0.031839,-0.72706,-0.43115
1.0043,0.066465,-0.099048,0.57745,0.84549,0.48822,-0.15691,1.0506,0.20146,-0.58814,0.19957
1.8945,3.3712,2.4678,1.4781,4.2559,2.8157,-0.58897,6.2822,2.9158,1.8405,0.0045924
