0.2314,0.0052314,0.10394,0.04671,-0.93503,0.57408,0.1375,0.35594
-0.13598,-0.39793,-0.079075,-0.28935,-1,0.44642,0.036259,0.11521
-0.2393,-0.48741,-0.10666,-0.33814,-0.96671,0.43039,0.13428,0.0067208
-0.18723,-0.65092,-0.058845,-0.46925,-0.87604,0.34952,0.013993,-0.14941
0.051468,-0.1743,-0.17425,-0.46618,-0.83793,0.36438,-0.02873,-0.28855
-0.090484,-0.41204,-0.43019,-0.43653,-0.75142,0.25849,-0.058318,-0.33491
0.16262,0.012656,-0.069597,-0.4057,-0.62017,0.086628,0.055393,-0.24316
-0.00046092,-0.39745,0.030491,-0.40767,-0.53603,0.20439,0.0088308,-0.27276
-0.10137,-0.15211,0.0055351,-0.51514,-0.46838,0.12011,0.12711,-0.23358
-0.22106,-0.22342,-0.28147,-0.3012,-0.4288,0.077296,0.12102,-0.25363
0.022341,-0.076331,-0.083067,0.20766,-0.39811,-0.021622,0.27472,-0.28798
0.62311,0.10447,0.013822,0.38303,-0.030202,0.086746,0.33213,-0.37075
0.38581,0.12423,-0.10813,0.53738,0.16982,0.17535,0.24855,-0.064118
-0.11079,-0.035449,-0.038332,0.77634,0.37057,-0.063106,0.10526,0.066874
-0.38993,-0.04846,0.4043,0.66375,0.38373,-0.11603,0.040435,-0.22637
-0.48409,0.23873,0.52342,0.34454,0.12072,-0.17821,-0.056042,0.64117
-0.46808,0.72616,0.29109,-0.067803,0.034412,-0.15899,-0.079344,-0.039323
0.017652,0.19292,0.27902,0.035128,0.32734,-0.25631,-0.14401,0.29322
0.10815,0.58485,1.0635,-0.014374,0.59923,-0.21772,-0.21569,0.28858
0.15682,0.22462,0.58167,0.1787,0.79623,-0.30599,-0.25274,0.33756
0.12694,-0.18925,-0.22597,0.55638,0.99438,-0.34249,-0.19832,-0.19363
0.23028,0.49028,-0.38032,0.37016,1.3388,-0.43924,-0.17613,-0.17887
0.45967,0.07916,-0.42955,0.016526,1.1597,-0.29885,-0.19148,-0.032575
0.0080661,0.062944,-0.43712,-0.22324,0.91201,-0.53902,-0.098714,0.34218
-0.15557,0.39881,-0.39424,-0.18174,0.64181,-0.23621,-0.13598,0.72216
-0.77368,3.0033,-0.0335,0.32546,0.42024,0.18951,0.088016,-0.016023
-1,2.9158,2.4645,0.071082,0.29479,0.736,0.35718,-0.22543
-0.80226,3.021,2.197,-0.432,0.21959,0.40523,0.47926,-0.15154
-0.67853,3.4788,2.0288,-0.71304,0.31962,-0.083577,0.45041,0.050043
-0.62611,3.4572,1.4954,-0.71416,0.44423,-0.085891,0.5889,0.091167
-0.3723,2.3912,1.4801,-0.8447,0.49346,-0.10339,0.42695,-0.05136
-0.37698,1.8779,1.0483,-0.81553,0.5564,-0.2905,0.34455,-0.17534
-0.47715,2.4776,0.75992,-0.8506,0.54287,-0.54399,0.27776,0.28031
-0.57364,2.6756,0.57578,-0.84037,0.60754,-0.63803,-0.12683,0.48137
-0.47691,1.9649,0.18011,-0.71204,0.61472,-0.6687,-0.14769,0.66929
-0.37618,1.47,0.1985,-0.77631,0.64935,-0.50701,0.20154,0.25099
-0.42763,0.97791,0.087139,-0.7384,0.70187,-0.4776,0.11185,0.053125
-0.50479,1.2286,-0.00030801,-0.72525,0.78241,-0.70871,0.13187,0.22317
-0.5945,1.8685,0.18553,-0.77872,0.85284,-0.68744,0.28374,0.14167
-0.42661,1.6973,0.61582,-0.89579,1.0259,-0.76018,0.36503,-0.007379
-0.21946,1.4708,-0.099676,-0.86107,1.0514,-0.8744,-0.23743,0.27135
-0.48091,2.272,-0.019656,-0.83877,1.2239,-0.79031,-0.40687,0.12868
-0.49325,2.735,0.042509,-0.89157,1.2728,-0.9086,-0.3994,-0.030178
-0.12164,3.172,0.15771,-0.8342,1.2228,-0.83545,-0.30463,-0.3461
-0.17572,3.0346,0.053516,-0.63898,1.1678,-0.79627,-0.23869,-0.65291
0.012756,1.9729,0.28725,-0.69195,1.1352,-0.78652,0.066206,-0.63804
0.067562,1.3477,0.22561,-0.60902,1.1326,-0.57803,0.18031,-0.56709
0.10129,1.3031,0.12886,-0.78426,1.189,-0.79597,0.057467,-0.32235
-0.21216,2.1604,0.27089,-0.74384,1.1986,-0.76993,0.1207,-0.30392
-0.034986,0.74405,0.35817,-0.78602,1.2248,-1,-0.0031187,-0.14517
0.15768,-0.093028,0.24282,-0.80316,1.1887,-0.62039,-0.46122,-0.77186
-0.013475,-0.49843,1.2952,-0.87755,1.2275,-0.18577,-0.66037,-1
-0.33685,0.24497,0.9386,-0.9679,1.2416,0.56043,-0.60809,-0.61957
-0.6239,0.62941,-0.18755,-0.98532,1.2762,0.59327,-0.44867,-0.55391
-0.65842,0.59062,-0.3031,-0.93253,1.3497,0.53751,-0.65577,-0.23921
-0.50162,-0.40143,-0.29291,-1,1.4227,0.048149,-0.46376,-0.075613
-0.59728,-0.73525,-0.23336,-0.90024,1.5217,-0.61602,-0.53062,0.10019
