1.2336,0.089508,0.0050767,-0.35743,0.3574,-0.050384,-0.75452,0.62893,0.69334,-0.7992
-0.065387,0.54954,0.52679,-0.19582,0.36728,-0.23113,-1,-0.0095335,1.3462,-0.7693
-0.10984,0.49585,-0.07589,-0.417,-0.65793,-0.45765,-0.51085,0.40168,0.33785,-0.88175
-0.11326,0.057971,0.19233,-0.035286,-0.4274,-0.023031,0.025702,-0.43911,0.5246,-0.63158
-0.013176,-0.11352,0.256,-0.30477,-0.55993,-0.50516,0.035966,0.015029,0.40156,-0.16052
-0.49329,-0.56071,0.041215,-0.26002,-0.16834,0.14146,0.22472,-0.46685,-0.16747,0.012856
-0.28094,-0.54402,-0.18022,0.14061,-0.07869,-0.44515,0.27765,-0.99585,0.52698,0.20051
-0.11813,-0.48492,-0.26118,-0.02065,0.13973,0.084046,0.35187,-0.33619,-0.3389,0.35231
-0.11218,0.0088056,-0.74384,-0.48653,0.59451,-0.072058,0.77783,0.28925,-0.21046,0.31768
-0.42923,0.15516,-0.36152,0.069128,0.84146,0.52289,1.6641,0.15002,-0.6841,0.36953
0.21528,0.0035906,-0.54166,-0.36157,0.51987,-0.073484,2.7774,0.3608,0.32722,0.061165
-0.75128,-0.37999,-0.1679,-0.56849,0.95269,0.28248,1.7589,-0.19502,0.32631,0.37358
0.2368,-0.14559,-0.28314,0.19265,0.12838,0.15812,0.76631,-0.33912,-0.007313,0.04584
0.052554,0.30641,0.15833,0.6855,-0.60848,0.015742,-0.27246,0.15735,-0.32106,-0.069447
-0.069293,-0.19552,0.46593,1.481,-0.0082033,0.44989,-0.54574,-0.083875,-0.38339,-0.38341
0.31956,-0.014987,0.93398,1.2028,-0.4154,0.16715,-0.72084,0.72967,-0.89484,0.2874
-0.054056,-0.041494,0.18516,0.017304,0.0018472,0.045569,-0.92566,0.68071,-1,-0.006699
0.23075,-0.21013,-0.73933,0.21645,-0.14322,0.90559,-0.64839,0.84417,-0.13009,0.28882
-0.14663,0.054255,-0.57153,-0.13309,0.29149,-0.066849,-0.56807,0.027267,-0.28566,0.32508
-0.53385,-0.57045,0.43762,-0.29441,0.15872,1.7225,-0.73602,-0.5828,-0.22143,0.0090667
0.24203,0.12766,-0.22849,-0.13856,-0.10012,0.57185,-0.49765,-0.64953,-0.48767,-0.053519
0.31928,0.090442,0.26617,-0.14422,-0.06272,-0.58035,-0.27502,0.24694,-0.0628,0.11989
-0.2705,0.4751,1.0336,-0.020567,-0.20063,-0.96041,-0.7616,0.46132,0.72677,0.28437
0.14546,-0.22256,-0.30467,-0.18523,-0.65621,-1,-0.42746,-0.1641,0.0076966,0.39957
0.56569,1.0696,-0.042789,-0.081766,-0.26609,-0.60159,-0.016254,-0.73116,-0.023331,0.30775
3.7754,5.0225,2.9591,3.1063,1.4616,5.2971,4.7777,3.2543,2.9699,1.0001
5.2476,5.9326,4.8812,3.3524,1.6449,6.1793,5.618,2.772,4.2538,1.5699
4.3263,4.7437,3.6743,2.3735,1.4841,3.7364,4.6466,2.1057,1.9564,1.6462
2.9011,4.1498,2.6819,1.5201,0.41773,2.8866,3.5243,2.0677,0.26481,1.5386
1.7048,2.9138,2.1059,1.7976,0.57241,2.5659,2.9142,1.4635,1.2938,2.0991
1.1995,2.3363,2.3252,1.6774,0.56674,3.3339,2.388,1.721,0.66091,1.969
1.8817,1.615,2.9784,1.6305,0.10594,3.029,3.022,1.4155,1.0211,2.4242
1.1047,0.86145,3.2493,1.2243,0.047157,2.9335,2.7201,1.1191,1.868,1.9463
1.3354,-0.10776,1.5405,1.5937,0.20987,2.2883,2.2057,1.1743,0.62644,1.6245
1.4665,-0.045575,1.6531,0.84794,-0.19571,1.3944,1.4618,1.2327,0.18588,1.3759
1.7113,0.77289,2.358,0.74943,-0.010134,1.4005,1.8163,1.3382,0.35016,0.85428
0.81567,0.63283,2.9164,0.40443,0.4594,0.80799,2.1863,1.6186,1.265,0.49227
2.1339,0.79274,2.026,1.0722,0.21567,0.26555,2.853,1.4225,0.067012,0.86069
1.9167,1.24,2.3167,1.0849,0.82049,0.11018,2.7297,0.65852,1.1155,1.6486
1.1587,0.24709,1.8759,0.55119,0.14322,-0.18726,3.143,1.1433,1.0888,0.85585
1.0139,0.66982,2.0798,0.57687,0.082626,-0.088058,4.3374,1.0443,0.92887,0.86497
0.99759,0.45917,2.4404,0.23586,0.21384,0.35236,5.4617,1.6845,1.1928,0.34105
1.4626,0.39071,1.2981,0.4076,-0.037224,0.20324,5.1965,1.9494,0.83182,0.93736
1.1321,0.052488,1.2866,0.31942,0.44161,0.048087,5.4996,0.40725,0.70801,0.74628
0.95636,-0.13466,1.5034,0.56927,0.57184,0.10381,6.9056,0.67646,1.6362,0.25797
0.88148,0.095569,1.6451,1.0217,0.7066,-0.59941,6.0591,1.1891,1.3346,0.18219
0.51237,0.56921,1.1377,0.51129,1.5849,-0.13338,6.2156,0.35992,0.90587,-0.27697
0.6781,-0.11085,1.1179,-0.21559,1.5785,-0.23897,5.1845,1.1599,1.0796,-0.1623
0.30001,-0.26,1.7342,0.19008,0.92879,0.22918,5.0414,0.6437,0.70741,-0.52071
0.28774,-0.23362,1.6118,0.35246,0.27081,0.39828,4.6487,0.55119,0.83985,-0.61289
1.7954,1.3306,1.5805,0.57231,1.2909,1.2529,4.2911,1.527,3.4368,-0.62445
1.5966,1.5453,2.0989,0.16772,1.1403,0.71278,3.9665,0.51903,3.0476,-0.11581
0.65382,2.1754,1.7099,0.038296,0.56885,0.40734,4.047,-0.25138,1.8202,-0.40046
0.77851,1.7316,0.57054,-0.16014,-0.13868,-0.34851,3.5354,0.40876,1.0971,-0.36121
1.3253,1.7102,1.0339,-0.38591,0.17346,-0.34269,2.7003,0.094974,0.72897,-0.53197
0.48347,1.4217,0.25405,-0.97481,0.32824,0.0096853,2.5622,-0.39443,0.76099,-0.15405
0.35345,1.7216,0.48383,-0.84374,-0.31643,0.20683,2.8351,0.52629,1.3609,-0.086045
1.3344,1.3954,0.02673,-1,-0.26882,-0.23824,2.777,0.11514,0.58739,-0.35086
1.1817,1.3577,0.085748,-0.67544,-0.87501,-0.52293,2.7207,0.38653,0.96262,0.0052453
0.37309,1.7698,0.64484,-0.58863,-0.6159,-0.75885,1.8885,-0.7661,0.90082,-0.037217
0.090773,2.1856,0.32869,-0.69259,-0.084445,-0.60241,2.2811,-0.23601,0.12014,0.13057
-0.47415,2.5653,0.81607,-0.38243,-0.21876,-0.80355,1.6283,-0.24554,1.5048,0.74871
0.94857,2.435,0.29041,-0.73315,0.85239,-0.71764,1.0525,-0.76846,1.191,0.97402
1.2953,2.6978,-0.0020882,-0.76156,0.21791,-0.31383,1.1866,0.40543,0.16614,0.50735
1.5123,3.0826,0.2813,-0.5448,0.69962,-0.3256,0.62172,-0.79033,0.94838,-0.033638
2.6014,4.0267,0.84675,-0.54479,0.26749,-0.30418,0.52012,-0.24161,0.35042,0.27674
1.2983,3.9363,-0.15124,-0.23866,0.46925,-0.35571,0.51099,-0.38467,0.20161,0.40159
1.0433,3.2957,0.40939,-0.25877,0.61513,-0.023883,0.64627,-0.59704,0.69987,0.57443
0.89828,2.8914,0.11865,-0.009583,0.73526,0.0074708,0.19052,-0.55838,0.3622,0.29856
0.77148,2.2888,-0.13162,0.12144,0.095666,0.43547,0.56856,-0.09504,0.21688,1.1277
0.9769,1.8754,-0.61349,-0.073597,0.29356,-0.1401,0.6616,-0.9424,0.28702,2.202
1.0135,1.5168,-0.023277,-0.15519,0.12065,-0.31054,0.37141,-1,-0.70933,1.6579
0.49976,1.0379,-0.77198,-0.13863,0.64122,-0.39718,0.37438,-0.036369,0.52633,0.13766
0.27672,0.45366,-1,0.23095,0.29206,-0.26492,0.23725,0.32453,-0.099306,-0.30066
0.3031,0.49629,-0.098186,-0.32994,-0.27447,-0.25466,0.59427,-0.39829,-0.52756,-0.51578
0.22795,-0.17351,-0.014161,0.051637,0.10686,0.22008,0.42979,-0.52871,-0.082372,-1
-0.47601,-0.028393,0.04423,-0.70258,0.54173,-0.45483,0.40509,0.033519,0.13239,-0.74279
-0.58254,-0.073216,-0.2046,-0.049444,0.91821,0.14678,0.44921,-0.53626,0.38064,-0.36191
-0.46502,-0.41691,0.061277,0.17455,0.56893,-0.15136,0.41979,-0.22362,0.42832,-0.35586
0.11013,0.2971,0.1688,0.25004,0.011185,-0.027127,0.66666,0.38703,0.1407,-0.27026
-0.38473,0.1775,-0.020676,0.52257,-0.84101,-0.029047,0.40444,0.1552,0.59315,0.14936
-0.58785,0.34516,-0.58238,0.82336,-0.72141,-0.27677,0.2054,-0.0023424,0.12808,0.31174
-0.79953,-0.056361,-0.37371,0.32683,-1,-0.056143,0.0014947,-0.2275,0.50367,0.084163
0.21405,-0.69053,-0.55552,0.65447,-0.8873,-0.26264,-0.33611,0.0511,0.75532,-0.075267
0.11929,0.030476,-0.12456,-0.061243,-0.37695,0.010742,-0.057287,0.75019,1.0662,0.48075
0.28118,0.30329,-0.19511,-0.31499,-0.1597,0.26537,-0.073809,-0.2447,0.91689,0.73989
0.81649,-0.2726,-0.52392,-0.27635,0.67689,-0.1782,0.1698,0.44618,0.49718,0.28958
1.2184,-0.36517,0.4384,-0.6392,1.0263,0.25322,0.065795,-0.088653,-0.24809,-0.022887
0.2839,-0.35294,0.34831,-0.46798,1.004,0.065702,0.11744,-0.24523,0.28563,-0.1746
0.45002,-0.16998,0.56989,-0.58454,1.0598,-0.19302,0.22322,0.37274,0.26187,-0.18982
0.099136,-0.40837,0.41022,0.11842,1.0302,-0.074549,0.21734,0.18243,-0.28636,0.10611
-1,-0.072209,0.46891,-0.015172,1.0615,-0.36858,0.033219,0.4105,-0.82445,-0.21473
-0.18775,-0.3429,0.32341,0.025466,0.013337,0.29712,-0.19475,-0.44473,0.43355,0.15679
-0.21858,0.19825,0.010159,0.096978,0.23875,-0.015587,-0.49127,-0.62828,0.18419,0.18699
0.053819,0.49444,0.30598,-0.29621,-0.70003,0.67609,-0.26206,0.007157,-0.2396,0.46225
-0.18336,0.2566,0.40071,0.031356,-0.45973,0.26779,-0.44466,-0.11991,-0.23453,-0.23892
0.010626,0.40482,-0.37949,0.18705,-0.27935,0.19622,-0.29554,0.44453,-0.56588,-0.24596
-0.15518,0.028549,-0.47067,0.51139,-0.86726,0.22628,-0.24061,0.082181,-0.57562,-0.32609
0.16206,0.44051,0.041447,-0.39074,-0.61941,-0.25712,0.077833,0.14308,-0.53176,-0.14986
-0.23214,-1,-0.39265,0.0024378,-0.12018,-0.049084,0.097975,0.3126,-0.26944,-0.12103
