-0.087601,0.066983,-0.27509,0.53016,0.062924,0.49326,0.095725,-0.61721
0.42573,-0.029391,0.44902,0.14505,-0.18858,0.37306,-0.24198,-0.78823
0.24032,-0.10598,0.43734,-0.22488,0.17005,-0.077697,-0.20831,-0.7638
-0.082761,-0.20021,-0.097535,-0.35687,0.025095,0.060261,-1,-0.69151
-0.22429,-0.05843,-0.35497,-0.43124,0.085569,-0.67142,-0.74368,-0.85221
0.024311,-0.0037815,-0.86282,-0.27066,-0.13126,-0.60098,-0.35061,-0.47612
0.14736,-0.059478,-0.31519,-0.15567,-0.072883,-0.36715,-0.042687,-0.62003
0.35565,0.016163,-0.54203,-0.087373,0.023577,-0.21828,-0.12378,-0.23139
-0.15566,0.10488,-0.33554,-0.063774,0.0052757,-0.84675,-0.32248,0.010054
-0.33742,0.092998,0.13797,0.013095,0.11414,-0.29073,-0.0029016,0.15771
-0.53798,0.16144,0.13009,0.16172,0.077161,0.081922,0.10926,0.14899
-0.99473,0.11408,0.29682,0.15057,0.09507,-0.044303,0.049325,0.15799
-0.70773,0.10174,0.46523,0.37648,0.23454,0.051038,0.22863,0.20109
-0.87849,0.0094255,-0.090017,0.047969,0.15275,0.20167,0.60436,0.47105
-0.20903,0.088419,-0.095664,-0.13714,0.43009,-0.024388,0.92523,0.28056
1.0066,0.054072,0.19479,-0.11882,0.16555,-0.19821,0.71611,0.8172
1.326,-0.092998,0.065795,-0.29541,0.14609,-0.213,0.5657,0.64448
0.80891,-0.057385,0.046482,-0.1701,0.047344,0.57216,0.29677,0.30544
0.38134,0.0030471,0.29944,0.23925,-0.0028951,0.061958,0.22626,0.6984
0.070579,-0.023628,0.073664,0.254,0.06522,0.22248,-0.023609,0.28593
-0.011541,-0.058485,-0.061533,0.19968,-0.08998,0.40032,-0.35249,0.38178
-0.28682,-0.10644,-0.03934,0.31331,-0.27605,0.061952,0.15413,0.034483
-0.062881,-0.05835,0.14831,-0.053618,-0.47268,0.045598,-0.16111,0.19782
-0.20236,-0.041091,0.28852,-0.10352,-0.39663,0.50053,-0.38926,0.080206
-0.0075465,0.082403,0.036278,0.037802,-0.26948,0.42671,-0.0085982,0.16734
1.7255,-0.10218,1.0295,-0.19347,-0.38756,0.55432,1.3744,0.32779
1.9164,-0.18902,1.5122,-0.25636,-0.517,0.72388,1.5086,0.046181
1.9152,-0.43707,1.3765,-0.54624,-0.62672,0.99668,1.4695,0.1814
1.8603,-0.3686,1.5618,-0.75002,-0.54284,0.88119,1.7749,0.062706
1.4788,-0.42682,1.0606,-0.88168,-0.83958,0.63811,1.5388,-0.11196
1.4134,-0.48046,0.64523,-0.91723,-0.69409,1.0093,1.824,0.041617
1.222,-0.47631,0.88267,-0.84591,-1,0.98835,2.1623,-0.021827
1.3022,-0.48338,1.0503,-0.92209,-0.72267,0.83211,2.7894,-0.091249
1.2345,-0.52927,0.69274,-0.97497,-0.61371,0.66888,2.5754,-0.23626
1.4898,-0.48711,0.8895,-1,-0.59957,0.36581,2.4806,-0.084431
1.265,-0.43914,0.054007,-0.91717,-0.2749,0.62872,2.3292,-0.32656
1.0256,-0.45518,0.17125,-0.95832,-0.55845,0.8151,2.2067,-0.31854
0.7129,-0.55743,0.35884,-0.7763,-0.26029,1.0006,2.0612,-0.27882
0.32905,-0.59433,-0.37009,-0.73567,-0.24497,0.88428,2.5552,-0.48316
0.69474,-0.49723,-0.67936,-0.74472,-0.28676,0.64942,2.1632,-0.25757
