-0.10233,-0.25526,0.23443,-0.79666,-0.62561,0.10594,0.085061,-0.39263,-0.75179,0.27336,-0.15868,-0.1305,-1,0.082467,2.0821,-1,1.5192,1.0606,0.94062
0.073908,1.6999,-0.23259,-1,-0.63688,-0.88501,0.061561,-0.19561,-0.30101,-0.2974,-0.28837,0.011657,0.81624,0.34647,0.2873,-0.27663,1.2924,0.54014,-0.067739
0.45973,1.1833,0.021423,-0.48673,-0.61157,0.3806,0.17396,1.2062,0.59053,0.0079391,0.18882,-0.021019,0.6723,0.11321,0.41328,-0.18072,0.35862,-0.56196,-0.93697
0.62756,-0.40745,-0.15986,-0.27815,-0.53233,-0.30313,0.02302,0.91226,-0.29736,0.18689,0.26931,0.10978,0.15174,-0.1691,0.5687,0.49327,0.26554,-0.55612,-0.61817
0.031969,-0.62947,-0.10802,0.030788,-0.62331,-1,-0.30922,-0.32444,-0.74271,0.068809,0.31174,-0.0059711,-0.28979,-0.57372,-0.1139,0.55117,-0.056959,-0.36511,-0.88478
0.030341,-0.48996,-0.011343,-0.21785,-0.55271,-0.32495,-0.41966,1.1267,-0.53556,0.18184,-0.14145,-0.096676,-0.24436,-0.63855,-0.057413,0.38988,-0.48434,-0.73174,-0.66994
-0.028523,-0.10835,-0.045704,-0.21889,-0.4636,-0.26599,-0.29323,0.22029,-0.22859,-0.21353,-0.19145,-0.011685,-0.22467,-0.3071,-0.50611,-0.10412,0.32653,-0.39176,-1
0.17356,-0.04784,0.098163,0.075086,-0.45934,-0.6544,0.0079629,-0.30899,0.1522,0.065067,-0.21076,-0.0016201,0.065997,-0.262,-0.34004,0.44693,-0.3286,-0.25532,-0.29601
-0.16105,-0.70539,0.055509,0.066099,-0.24266,-0.39031,0.013036,0.13442,-0.30162,0.11894,-0.044999,-0.14849,0.045366,-0.24987,-0.52295,0.61808,0.10772,-0.34361,-0.45751
-0.17562,-0.9244,0.081198,0.12433,-0.091028,-0.30037,0.047346,-1,-0.32775,0.95235,-0.42881,-0.10726,0.19001,0.098302,-0.54411,0.066527,-0.70465,-0.11942,0.22194
0.096119,-0.53413,0.1727,0.099774,0.0040797,-0.049703,-0.17901,-0.75597,-0.27233,-0.33017,-0.13423,0.034892,0.31738,0.23664,-0.585,0.39766,-0.68231,0.25472,-0.26673
-0.068512,-0.58735,0.01416,-0.17854,-0.2356,-0.091389,-0.0098564,-0.40229,-0.101,0.3404,-0.01896,0.34078,0.32958,0.34233,-0.19088,-0.1636,0.18229,0.21485,-0.059524
-0.084667,-0.71758,0.044135,-0.08375,-0.062139,0.10938,0.078781,-0.64057,0.19985,-0.10905,0.087658,0.26556,0.18137,0.30286,0.163,0.055141,-0.47601,0.090542,-0.17865
-0.044791,-0.4621,-0.08563,0.1055,0.0099233,-0.085784,-0.14843,-0.24676,0.1382,0.32032,-0.4191,0.3286,0.010821,0.07065,-0.19765,0.078092,-0.44097,-0.52888,0.90084
