-0.6524,-0.80497,-0.24429,-0.84765,0.58662,0.14822,-0.0018774,2.9468,-0.47178,0.038941,0.19531,-0.49681,-0.27472,-1,-0.057497,-0.023911,1.9222,-0.045394,0.038164
-0.1046,4.6264,0.44051,0.41927,1.2617,0.43888,-0.24796,3.7364,-0.28147,1.7402,0.41989,0.65534,1.2109,2.1321,0.18295,3.1231,1.6424,1.0486,-0.162
0.99921,3.1935,0.86211,-0.12521,0.18961,0.26687,0.2273,2.6979,-0.1559,1.7294,0.155,0.78709,0.33431,-0.24485,0.55445,2.2034,0.59319,0.91857,-0.15606
0.64342,1.2324,0.11491,-0.25673,0.23867,0.014486,-0.50285,1.3155,0.060436,0.31033,0.17136,-0.51236,-0.92773,-0.68663,0.14918,0.52988,0.28514,0.099156,-0.13955
0.16286,-0.04352,-0.43119,-0.11131,-0.86919,0.19622,0.27874,0.2257,-0.21173,-0.17009,-0.31106,-0.65696,-0.81148,-0.29145,-0.20896,0.69961,0.05513,-0.36096,0.0094109
-0.77767,0.047528,-0.33947,1.2891,-0.91078,-0.52434,0.35781,-0.071064,-0.43845,-0.33362,-0.24542,-0.5445,-1,-0.47338,0.11885,0.039536,0.16362,-0.25435,-0.17828
-1,-0.24863,-0.55448,0.67295,-1,0.37352,0.2133,-0.56889,-0.11727,-0.41135,0.26207,-0.47806,0.20668,-0.42019,0.086929,0.14194,0.038722,-0.52564,-0.062848
-0.052437,-0.25853,-0.13399,-0.15905,-0.87726,-0.72639,-0.59983,-0.527,-0.20787,-0.44286,-0.17967,-0.70394,0.94722,-0.51101,-0.13813,-0.63124,-0.32015,0.37308,-0.17934
1.831,0.011032,-0.4347,0.071151,-0.72057,0.24579,-0.58161,-1,0.1063,-0.45202,-0.016214,-0.61916,-0.18137,-0.39724,-0.25255,-1,-0.35215,-0.085408,-0.18319
0.87773,0.56779,-0.36286,-0.16727,-0.58659,-1,0.29953,-0.84142,0.11439,-0.4241,-0.71632,-0.17187,0.010274,-0.033585,-0.2158,-0.63163,-0.61292,-0.5742,0.09636
0.10814,-0.35199,-0.25848,0.3641,-0.72817,-0.18202,-0.44494,-0.60566,0.084302,-1,-0.61673,-0.28741,0.8364,0.12743,0.081632,-0.55228,-0.30881,-0.025545,0.072913
-0.15846,-0.79968,-0.79547,0.68061,-0.59333,-0.5005,0.23262,-0.50126,-0.78823,-0.34526,-0.70168,-0.40371,0.028529,0.039921,-0.22146,-0.17242,-0.31081,-0.12356,0.076565
-0.37533,-0.36083,-0.93355,0.29003,-0.39596,-0.13202,0.3166,-0.62212,-0.34711,0.028043,-1,0.017546,0.06869,0.019881,-0.010018,-0.16072,-0.29105,-0.2697,-0.033619
0.032673,-0.50423,-0.26766,0.3443,-0.2048,-0.05343,0.53141,-0.8064,-0.18246,-0.32091,-0.27432,-0.046433,-0.028577,0.21655,-0.61917,0.3902,0.054736,0.55504,0.15159
-0.11431,-0.30684,1.2841,-0.040058,0.11452,0.34698,-0.0084711,-0.48314,0.17544,-0.30785,-0.20676,-0.12355,-0.29101,0.18988,-0.1722,0.057036,-0.18625,0.59197,0.083771
-0.003427,-0.45898,0.6368,-0.36569,0.47464,-0.087864,-0.29739,-0.66895,-0.17211,-0.54115,0.069302,0.25841,0.25378,0.16925,-0.46842,-0.32999,-0.22648,0.72413,0.0096895
-0.15556,-1,0.036654,-0.25214,0.058671,-0.16963,0.75871,-0.46164,-0.10727,-0.54015,-0.20451,0.24796,-0.22756,0.068171,-0.28073,-0.54638,-0.18206,-0.51689,0.63589
-0.23598,-0.48479,-0.10758,-0.57334,0.37294,-0.042125,0.15488,-0.45906,0.0285,-0.23919,-0.21768,0.5506,0.4373,0.075536,-0.19408,-0.8175,-0.32018,0.00088958,0.39106
-0.25061,-0.88909,-0.54934,-0.22479,1.08,0.011905,0.34086,-0.39456,0.14541,-0.67198,0.022156,-0.081304,-0.072885,-0.12649,0.4139,-0.52785,-0.28256,-0.83659,0.39451
-0.10359,-0.21725,-0.20399,-0.63083,1.3211,0.11237,0.35878,-0.54066,0.87392,-0.63103,0.65674,0.32446,-0.010886,-0.068634,0.671,-0.83446,0.0030202,-0.47221,0.21605
-0.11436,-0.86815,0.66421,-0.2445,0.15752,0.27228,-0.035041,-0.41093,0.57827,0.29491,0.58888,0.20869,-0.075418,0.29639,0.43079,-0.41021,-0.21984,-0.034753,-0.0090543
-0.27287,-0.60069,0.93788,-0.13267,-0.14719,0.36696,0.084353,-0.60053,0.55625,0.74771,1.2179,0.33608,0.14388,-0.029632,0.055209,-0.3754,-0.20613,0.33556,-0.11138
-0.12679,-0.47108,-0.074106,-0.24145,0.0083431,0.10201,-0.023306,-0.28011,1.0103,0.4673,0.91338,0.74983,-0.29205,0.43613,0.16382,0.15174,-0.36419,0.29405,-0.22943
-0.14297,-0.5501,-0.15088,-0.24395,0.59136,0.3844,-0.67637,-0.51331,-0.084003,0.53295,0.417,0.50068,-0.15205,0.10699,0.069932,-0.088285,-0.55161,-0.6057,-0.20753
-0.013681,-0.45937,0.86489,0.48521,0.5781,0.13741,-0.73525,-0.5657,-0.16782,0.94181,-0.39861,0.48939,-0.13223,0.40486,-0.13963,-0.23416,-0.022948,-0.21017,-0.52369
0.29601,0.2711,1.4243,2.2087,2.6556,0.78463,2.8664,2.3658,3.3949,3.3981,0.54921,2.44,0.34978,5.067,1.2223,1.2012,1.7353,-0.06089,0.49134
0.21953,-0.15843,1.8207,4.9026,3.5835,0.86526,2.5105,6.3461,6.6412,6.3841,0.99154,4.9265,1.2274,5.6655,3.3339,1.5151,4.5119,0.76952,2.0016
-0.04917,-0.001763,1.8372,5.2152,2.8501,0.72017,3.2842,3.1263,4.6029,5.1905,1.5075,4.4246,-0.12864,3.7395,3.2446,2.2279,2.1632,0.79451,1.7062
-0.094189,-0.1783,4.8249,4.2977,1.9673,0.7935,2.7312,1.1357,2.7891,4.2941,1.9764,2.9625,-0.028975,3.0775,4.4274,1.0946,0.56926,0.30265,1.1522
-0.082762,-0.75136,8.9325,3.2091,1.3151,0.49893,2.3951,0.2386,2.8173,3.7643,2.8585,2.2536,0.019397,1.5734,7.2389,0.66922,0.088119,-0.12444,1.1637
-0.26331,-0.3668,6.591,7.6413,0.87394,0.79189,1.7468,-0.21332,3.1148,2.8954,2.0777,1.522,0.44784,1.1111,11.049,0.77142,0.22348,-0.55512,1.1142
-0.48958,-0.43332,7.6379,17.546,0.44617,0.46871,1.0276,-0.030995,4.8538,2.6524,1.0973,1.4511,-0.17538,1.0087,10.708,0.84194,-0.34027,0.1578,0.91535
-0.40505,-0.53778,9.2336,14.262,0.60602,0.67528,1.6554,-0.36207,6.1741,2.4279,0.13913,1.4313,0.35936,0.84078,7.5259,1.1276,0.12981,0.023338,1.1643
-0.30714,-0.53073,9.8016,8.9935,0.50519,0.63184,1.4714,-0.63361,3.792,2.1566,0.078722,1.4053,0.069431,1.485,7.0341,0.65272,-0.029954,-1,3.1328
-0.40023,-0.40756,6.1334,5.8056,0.51742,0.20968,1.6024,-0.82937,2.8995,2.1868,0.44942,1.135,-0.047945,1.0146,5.8696,0.30034,0.065109,-0.55888,2.8419
-0.5984,-0.5852,5.9488,5.5845,0.52948,0.83911,1.0081,-0.692,2.8125,1.8779,0.24079,1.1797,-0.16702,0.62076,7.3858,0.65398,-0.12636,-0.12957,2.4501
-0.26992,-0.56728,8.6989,6.5608,0.29681,0.39502,0.5441,-0.9888,2.7147,1.751,0.9548,1.0615,-0.70198,0.63348,6.9135,0.62439,-0.34682,0.069602,2.6434
-0.41269,-0.028391,4.8018,3.1695,0.10525,0.60179,0.8557,-0.46418,1.8888,1.5471,0.7585,1.2464,-0.81604,0.68369,4.0101,0.63972,-0.3989,-0.084186,1.7287
-0.26734,0.15755,2.5591,1.8647,0.27678,0.83572,1.3998,-0.43216,1.4922,2.0948,0.18664,1.3492,-0.071965,0.59947,1.9628,0.67751,-0.60186,0.34394,2.3669
-0.1783,-0.015569,2.1887,1.4144,0.31337,0.26295,0.7178,-0.642,0.86654,1.7579,0.24555,1.0506,-0.16458,0.38564,1.5969,0.84289,-0.56762,0.3379,1.9319
-0.030823,-0.49581,0.42297,0.98424,0.39924,0.91988,0.50671,-0.61517,0.79171,1.9164,-0.35737,0.96294,0.29962,0.47806,2.2984,1.0317,-0.68462,0.14502,1.8505
0.61889,-0.11294,0.47174,1.2512,-0.13429,0.76611,1.336,-0.4627,1.3732,1.9009,-0.3749,0.58623,0.32023,0.093136,2.3138,0.4302,-0.81225,-0.67686,1.1569
0.5842,-0.53052,9.1284,0.087191,0.015303,0.82738,0.7748,-0.68847,2.3206,2.8139,-0.41336,1.1517,0.81721,0.47713,2.1457,0.57708,0.024281,0.060446,1.0365
0.55737,-0.3471,10.617,1.2117,-0.23935,1.1724,0.83222,-0.71389,3.1958,3.228,-0.056689,1.0545,-0.10813,0.65289,1.1183,0.10091,0.32079,0.55151,0.8326
0.56915,-0.23354,9.7737,1.8326,-0.1241,1.4192,1.3896,-0.50716,5.3071,4.1284,-0.11728,1.3724,0.67866,0.75974,0.94543,1.1846,1.7686,0.48635,1.0453
3.8175,2.9856,21.199,18.099,1.2347,6.1764,15.759,-0.25557,21.595,11.298,3.5594,3.7893,12.461,3.9258,10.027,9.5135,4.6163,6.8564,9.0823
2.8341,3.1084,12.272,17.029,1.1138,5.8615,15.642,-0.2562,13.116,10.827,2.1241,4.1145,8.2789,3.6874,5.7866,8.9947,3.0761,8.1133,8.2704
1.9465,1.8085,5.6984,18.288,1.3137,4.5618,13.018,-0.45812,8.9575,9.7702,0.65378,3.57,6.2224,2.6956,2.8764,6.0565,3.3065,4.7575,7.1465
1.6515,0.78233,3.9158,16.732,0.69666,4.0162,11.49,-0.5818,6.9605,6.3705,0.3991,3.2534,5.1411,2.3063,3.0587,4.4823,3.6887,3.3675,7.9562
1.2621,0.26398,3.4578,14.279,0.31048,3.7013,9.9692,-0.56807,6.5579,3.9843,0.45941,2.3985,4.2865,1.7646,3.9188,4.1755,5.2455,3.8026,10.313
5.4579,22.203,5.4453,54.33,25.441,7.9649,58.877,31.068,14.136,38.017,8.7607,14.514,20.212,23.236,6.3517,18.486,23.422,31.889,23.626
10.308,24.616,8.6603,52.636,24.331,8.7335,72.502,32.206,19.861,51.631,11.847,16.74,29.013,27.947,10.459,23.009,14.241,38.479,17.899
9.9209,26.497,7.0777,37.945,18.501,6.6533,69.578,30.519,18.287,41.178,7.6079,12.168,29.015,28.402,9.7251,24.262,7.2378,34.914,14.35
8.6188,21.375,5.191,29.746,15.531,6.0239,66.935,30.855,14.703,36.959,7.0254,10.378,20.642,23.344,5.9891,26.345,3.6713,27.472,10.311
8.2643,16.313,2.5244,24.38,14.244,4.5033,56.159,25.362,12.919,28.709,6.1445,7.0019,15.282,20.969,4.1157,24.605,1.6964,19.449,6.7326
6.8016,14.243,1.4559,19.456,12.467,3.4479,45.002,21.263,8.5759,22.026,5.4748,5.317,11.811,16.981,3.5256,18.174,1.0303,15.858,5.3484
