0.62933,-0.79758,-0.36968,-0.94707,0.48646,1.8537,0.0077502,2.0879,-0.37187,0.11209,-0.26369,0.13303,0.40334,0.21481,0.22578,-1,0.11738,0.39056,-0.75968
0.071646,-0.054944,-0.0053133,-0.26301,-0.21132,-0.38269,0.2353,1.3759,-0.533,0.17322,0.22466,-0.35316,-0.21405,0.3041,0.25667,-0.34324,-0.15134,0.53599,-0.32762
-0.086355,0.91993,0.15154,-0.0073166,-0.30399,0.0056856,0.014328,0.59661,-0.32054,0.20508,0.23667,-0.14941,-0.80679,0.055409,0.20828,-0.079479,-0.285,0.19966,-0.54645
-0.070758,1.0661,-0.28925,-0.44472,0.26485,-0.012164,-0.46373,-0.1016,-0.41875,0.13447,-0.23982,-0.021592,-0.51474,0.032032,0.027277,0.070721,-0.3883,-0.10931,0.12316
-0.60731,-0.17572,-0.43399,-1,-0.34457,-1,0.092539,-0.52215,-0.61418,0.12272,0.16627,0.011807,-0.60449,0.0072972,0.14091,-0.56326,-0.47208,0.16802,-0.17789
-0.5658,-1,-0.11231,-0.55681,-0.084468,-0.67653,-0.30574,-0.7347,-0.046462,-0.04022,-0.053708,-0.41937,-0.32092,-0.18312,0.122,0.18961,-0.38365,-0.13249,-0.022258
-0.23016,-0.36763,-0.10245,-0.66215,0.032919,-0.090609,-0.26408,-0.51126,0.22281,-0.054497,0.18635,0.00011895,0.026815,-0.16861,-0.060916,0.14871,-0.67449,-0.28005,0.16542
-0.74549,1.294,-0.34777,0.014737,-0.041883,-0.44106,-0.42356,-0.38046,0.14066,-0.1286,0.037764,0.24676,0.5933,-0.23599,-0.18978,0.3386,-0.017944,-0.34926,-0.23554
-0.27922,0.32705,-0.24347,-0.00046616,0.1761,-0.46179,-0.022153,-0.31025,-0.17122,-0.11235,0.013138,-0.16986,0.72616,-0.099759,-0.24418,0.17413,0.056674,-0.37321,-0.55903
-0.00085506,-0.1965,-0.41066,-0.1199,-0.39496,-0.22645,-0.37947,-0.41969,-0.39221,-0.029999,-0.052902,0.10077,0.55166,-0.24469,-0.18054,0.21961,-0.033124,-0.37893,-0.13017
0.062638,-0.80623,0.11763,-0.16052,-0.17918,-0.15535,-0.18881,-0.37701,-0.39405,-0.22736,0.026198,0.28169,0.50414,-0.078025,-0.18884,0.27176,-0.27034,-0.1498,0.1616
0.18675,-0.28253,-0.22348,0.20448,-0.41645,-0.58479,-0.17239,-0.41133,-0.1365,-0.25144,-0.10887,0.27369,0.66998,-0.28834,-0.22914,0.52943,0.036076,-0.32245,-0.20375
0.22308,0.046689,0.31852,0.26848,-0.35611,0.32609,0.4981,-0.29279,0.067349,-0.069281,-0.14742,-0.097873,-0.22538,-0.34011,-0.41989,0.62262,0.13245,-0.048974,-0.08227
-0.2239,-0.083097,0.17193,-0.2747,-0.27657,0.29468,0.24794,-0.4429,0.090511,-0.23608,0.1624,-0.49197,-0.096,-0.28591,-0.32336,0.47318,0.043659,-0.29653,0.46579
0.24731,-0.051087,0.16864,0.52318,0.61291,-0.00020824,0.24632,-0.46793,0.021489,-0.15471,0.22367,-0.41347,0.25966,-0.39983,-0.082996,0.43293,0.46125,-0.03104,-0.041063
