0.014615,0.17424,0.15952,-0.82962,0.99443,-0.47168,0.33364,0.43604,-0.33025,0.50032,-0.42881,0.11509,0.68113
-0.26439,-0.46445,0.036903,-1,-0.44979,-0.34644,-0.10663,0.37893,0.23887,0.2184,-0.47577,0.17397,-0.1999
-0.16807,-0.29851,0.027753,-0.81655,0.34143,-0.54826,-0.39563,0.27732,-0.054423,0.0041524,-0.56828,-0.082375,-0.14837
0.37529,-0.44473,-0.055441,-0.3062,0.092654,-0.53113,0.5495,0.065111,0.44973,-0.48564,-0.51896,-0.023436,0.14422
-0.77111,-0.14167,0.055734,-0.1127,-0.18038,0.26201,-0.4534,0.28776,0.44384,-0.30031,-0.62027,-0.24234,0.10822
-0.84404,-0.41116,-0.038608,0.45889,0.1728,-0.1676,-0.075801,0.11676,-0.37932,-0.76853,-0.45463,-0.54755,-0.11056
0.21995,-0.16532,0.0069154,-0.56906,-0.16943,-0.19873,-0.37404,0.42191,-0.066807,-0.40646,-0.57658,-0.36869,-0.29988
-0.28495,0.078225,-0.30576,-0.30447,-0.20736,0.17236,-0.22698,0.17175,-0.1638,0.05847,-0.49578,-0.079928,0.070966
-0.70593,0.23026,-0.13956,-0.016512,0.57576,-0.43158,-0.41433,0.30246,-0.063045,0.10792,-0.25533,-0.55688,0.46812
-0.41028,0.26247,-0.29428,0.032595,-0.36438,0.070573,-0.19403,0.83618,-0.2638,-0.097429,-0.22334,-0.032553,-0.29378
0.094141,0.23528,-0.18314,0.11649,0.18993,0.54981,-0.71298,0.0058572,-0.61668,-0.13241,-0.13085,-0.2349,0.37765
-0.14373,-0.03576,-0.14192,-0.24588,0.37808,-0.53619,-0.52996,-0.074899,0.67958,0.24906,0.26917,-0.031811,-0.061367
-0.19521,-0.53294,0.10248,0.54079,-0.5273,0.97649,-0.29951,-0.6569,0.060784,0.47967,0.25272,-0.086774,-0.42736
0.014632,0.18086,0.10248,1.196,-0.33493,0.24614,-0.19297,0.12916,-0.6708,0.10876,0.66606,-0.23451,-0.22387
0.61205,-0.14449,-0.016035,-0.027319,-0.45904,0.12725,-0.093211,-0.048714,-0.05926,-0.21868,0.36105,-0.16547,-0.22687
0.49072,0.11436,-0.10543,-0.29722,-0.13674,-0.17983,-0.57086,-0.096647,-0.25314,-0.55947,0.49016,0.10774,-0.43333
-0.5594,-0.30838,-0.19743,-0.065176,0.16811,-0.22417,-0.53159,0.099584,-0.29003,-0.55556,0.54138,0.025164,-0.15529
0.67067,-0.19367,0.090532,0.87097,0.18355,0.44977,0.35852,-0.15841,0.024345,0.54862,0.22372,0.41097,0.3023
0.037587,0.19095,0.062263,-0.18852,-0.098677,0.72671,-0.13983,-0.20291,0.61751,0.53485,0.13891,-0.2279,-0.86744
0.0025719,-0.33177,0.24354,-0.38792,-0.083418,-0.4468,1.0827,-0.32012,0.19906,0.22269,0.27522,-0.30367,0.87651
-0.54124,0.28023,0.14213,-0.22059,-0.39848,-0.23892,0.19341,-0.50356,0.49133,0.16057,0.65451,-0.49365,-0.22707
0.1067,0.55966,0.10082,0.2504,-0.19287,0.014385,0.57946,-0.28087,-0.026762,-0.23022,0.58367,0.4162,-0.1565
0.23023,0.19838,0.16103,0.90689,0.17808,0.28254,0.22123,-0.34985,-0.0034399,0.10261,0.17139,0.17985,0.020056
0.73186,0.48142,0.073477,0.25495,0.44907,0.0089371,0.85822,-0.80294,0.11955,0.2206,-0.078799,1.2104,0.2778
1.2873,0.48652,0.11202,0.75974,-0.12109,0.43437,1.135,-0.033006,-0.083058,0.23802,0.19944,1.073,0.50461
10.22,8.3914,2.3678,8.507,10.206,3.0158,6.6606,9.5308,6.7007,1.1044,3.2358,9.3297,7.865
9.8651,5.8923,3.1008,10.619,15.589,2.8009,6.4085,12.692,10.201,1.9231,4.4161,9.5368,8.4034
