-0.63718,-0.23947,0.92346,-0.89519,0.28038,0.17978,0.44758,-0.78689,0.008442,0.52173,0.47508,0.39209,0.29408
0.15998,0.39008,0.96906,-0.77167,0.27293,0.53407,-0.1172,-0.20202,0.72634,-0.11876,0.13034,0.22045,0.070524
0.43007,-0.43314,0.7429,-0.74891,0.53435,-1,0.21761,0.066406,0.61279,-0.1613,-0.13506,-0.082885,-0.18896
0.55246,0.14499,0.10128,0.019297,-0.16936,0.32497,-0.56501,-0.60812,0.12117,-0.23268,-0.41625,-0.12137,0.065911
0.40298,0.06717,-0.75942,-0.14001,-0.23771,0.087079,-0.53077,0.46441,0.17902,-0.55722,-0.45487,-0.34156,1.1738
-0.78336,-0.13539,-0.71162,-0.40904,0.15134,-0.025684,-0.11933,0.43918,0.11583,-0.14845,-0.48792,-0.13714,1.015
0.00073458,-0.026992,-0.81346,-0.70001,0.27109,0.20008,-0.13517,0.11201,-0.86638,-0.43707,-0.28388,0.27749,0.98562
0.10036,0.41463,-0.6892,0.0095906,0.1075,-0.028818,-0.17656,0.67224,-0.36854,-0.16371,0.16883,0.067294,-0.12248
-0.0098158,0.098111,-0.52295,0.60083,0.18743,0.079276,-0.026674,-0.060779,-0.16839,0.20473,-0.077926,0.10289,-0.65276
-0.24286,0.61149,-0.8221,0.043192,0.40397,-0.36622,-0.026101,-0.15639,0.75404,0.49933,-0.17082,0.29149,-0.46095
-0.14749,0.17222,-0.79202,0.2784,0.047456,0.62564,0.82138,-0.77547,0.12144,0.2757,-0.028444,0.1618,-0.37926
-0.20626,0.66312,-0.32946,-0.14154,0.17175,-0.22359,-0.0080631,-0.35073,-0.38361,0.57145,-0.12128,-0.0016089,-0.489
-0.043343,0.20861,-0.27167,1.0022,0.18146,0.34928,0.23009,-0.1054,-0.0038018,0.029736,0.050364,-0.24093,0.1322
0.65321,0.39261,-0.42446,0.85836,-0.1125,-0.4455,0.33914,-0.13857,-0.73509,-0.36411,0.14154,-0.20162,-0.42283
0.50113,0.26529,-0.37047,0.53176,-0.60058,-0.19402,0.051136,-0.37959,-0.72179,-0.17086,0.11139,0.19091,0.38137
-0.16835,-0.25031,-1,-0.40951,-0.067667,0.055335,0.37178,-0.037685,0.019994,-0.69071,0.40844,-0.069093,-0.6496
-0.33328,-0.37727,-0.17396,-0.59984,0.51929,0.1984,-0.2288,0.40107,0.27509,-0.56567,0.13304,-0.35025,-0.29843
0.036293,-0.23624,-0.29568,-0.24064,-0.72903,-0.66289,0.41154,0.11422,0.3702,-0.30586,0.091306,-0.15411,-0.41497
0.15049,-0.23173,0.057457,-0.2729,-0.88883,0.070565,-0.046688,0.58326,0.049002,-0.54238,0.0054237,-0.17821,0.43467
-0.38279,-0.51294,1.0227,0.6791,-0.020702,0.14929,0.071023,0.37335,0.22274,0.6547,-0.062562,0.11634,-0.0562
0.15777,-0.22002,1.3528,0.32369,0.0198,-0.15618,0.18334,-0.14611,0.58786,-0.16131,-0.19487,-0.24965,-0.35941
-0.23382,-0.025296,0.50569,0.077422,-0.62048,0.011302,-0.64008,0.32169,-0.43569,0.44158,-0.08606,-0.30712,0.43302
-0.31497,-0.32047,0.42644,0.082247,0.2079,0.39249,-0.29226,-0.37391,-0.57864,0.61328,0.075432,0.22197,-0.03441
