-0.010514,0.20582,0.77195,-0.019486,0.53668,0.34963
0.11248,0.30226,0.77709,0.16407,-0.29617,0.046431
0.34499,0.03432,0.65497,0.19523,-0.76405,0.66882
0.10438,0.20021,0.46859,0.23923,0.56921,0.036568
-0.69587,-0.024768,-0.13946,0.27009,0.38684,-0.025927
-0.18048,0.1765,0.042515,-0.020808,-0.52126,-0.3337
0.035228,-0.36034,-0.59421,-0.024768,-0.14549,0.47641
0.44073,0.15626,-0.065305,-0.54375,0.043116,-0.56507
-0.36658,0.28262,-0.47871,-0.31192,-0.42914,-0.037393
-0.091444,-0.36799,-0.084058,-0.46231,-0.45384,-0.77714
-0.01653,-0.23287,-0.23325,-0.67255,0.85261,-0.58471
0.031008,-0.40143,-0.068729,-0.11157,0.47832,0.37737
-0.88169,0.56439,-0.3059,-0.22417,0.58915,-0.072109
0.034455,0.34706,0.03273,0.065021,0.2558,-0.41755
-0.62459,0.011367,0.10739,0.17374,-0.30246,0.35982
0.21047,-0.28358,-0.24796,-0.22294,0.19879,-0.39891
0.041106,0.019441,-0.16862,-0.17933,0.10999,-0.31106
0.13529,0.24219,-0.046141,0.021119,-0.022609,0.0047841
0.28027,0.096654,0.012977,0.31528,0.077146,0.72553
-0.70505,0.24307,0.14241,0.14233,-0.37189,-0.25943
0.60003,0.1389,0.1897,-0.076714,-0.46927,-0.21195
0.61903,-1,-0.4991,0.41903,0.24807,0.44656
0.37728,-0.058998,-0.30133,0.0055914,-0.4067,-0.48482
0.19504,-0.11279,-0.16701,0.38193,0.16285,0.74649
0.01097,-0.1783,0.19947,0.47766,-0.32568,0.24135
3.3275,1.1919,3.7212,2.7321,5.6814,5.786
6.888,3.3349,7.7268,4.5283,9.3398,9.9989
9.1063,4.9796,8.5465,5.5176,10.291,13.323
9.1612,5.7676,8.5424,5.9393,11.29,13.405
9.5215,5.6853,8.6864,5.7038,12.543,14.086
9.9159,5.2839,8.6096,5.1712,11.647,13.99
8.7302,4.7114,8.0514,5.1705,11.956,13.804
8.8851,5.1961,8.3704,5.2504,10.827,12.929
8.5052,5.075,7.791,5.5605,10.965,12.947
9.1108,4.6409,7.5977,5.3852,11.44,12.812
8.369,4.4079,8.0636,5.1888,10.586,11.267
8.4821,4.8006,8.0462,5.0456,11.678,12
8.8021,4.6264,7.6066,4.8358,11.296,11.505
9.171,4.7191,7.4053,5.1328,11.608,11.398
8.6871,4.7267,7.8106,5.1253,11.386,11.769
8.3463,4.7289,7.7363,4.9706,12.569,11.219
8.3885,4.6114,7.6181,4.7325,12.548,10.709
9.4561,4.3511,7.1198,4.4759,12.371,10.966
8.6136,5.0306,7.3013,4.5077,11.711,11.043
9.2538,4.0161,7.8656,4.7378,11.603,11.753
9.1051,4.447,7.5863,4.7377,11.133,10.613
8.9156,4.1691,7.2212,4.5655,11.365,10.419
9.0183,4.4849,7.352,4.834,11.745,10.593
8.698,4.3571,7.2348,4.7733,11.552,10.935
9.0019,4.4054,7.2318,4.8509,11.016,9.7709
8.2177,4.0361,7.2297,3.9918,9.8186,9.7971
6.0911,3.3728,6.645,3.3754,8.5905,7.5909
6.3418,3.1164,5.6504,2.8365,7.1849,5.6479
4.7715,2.2514,5.1093,2.5036,6.0541,5.4785
3.1059,2.1227,4.7261,1.8826,5.7712,2.9927
3.367,1.4386,4.367,1.9472,4.6297,3.5383
2.5852,1.763,3.5206,1.4349,4.5382,2.845
2.4902,1.3881,3.1885,0.78999,4.5676,2.2398
2.2013,1.0043,2.7656,1.3008,3.5503,1.6302
