-0.040954,0.38025,1.9911,0.31953,-0.31375,1.7091,-1,0.0044796,-0.23242
0.049395,-0.0114,1.5638,0.10968,1.684,1.1376,0.75562,-0.046367,0.046492
-0.28023,-0.34987,0.96851,0.10963,0.24661,0.47747,0.94958,-0.22896,0.2596
-0.18894,-0.75893,0.27023,-0.076954,-1,0.3763,0.23005,-0.16569,-0.075256
-0.37817,-0.47908,0.17425,-0.16767,0.0076908,0.47112,-0.22389,-0.50541,-0.32875
0.11975,-0.27757,0.3105,0.38027,0.43238,-0.13476,-0.23193,-0.087649,0.060005
0.30145,0.91597,0.30662,0.0010014,-0.26763,0.077598,-0.26412,-0.036263,-0.41462
0.41737,0.82877,-0.40121,-0.3567,0.23302,-0.64142,-0.28852,-0.11943,-0.0049337
0.37989,0.3336,-0.80169,-0.54601,-0.67219,0.042089,-0.22144,-0.32173,-0.3448
-0.073733,-0.46913,-0.038566,-0.6022,-0.19576,0.025828,-0.096157,-0.0043857,0.23239
0.26745,-0.44602,-1,-0.66052,-0.082464,-0.096054,0.030124,0.11688,0.59234
-0.16796,-0.64854,-0.73708,-0.73575,0.67282,-0.038085,-0.0028693,0.074294,-0.21967
-0.24354,-0.4187,-0.16822,-0.74107,-0.95797,-0.50684,-0.033093,-0.05216,0.17848
-0.52272,0.71778,-0.25725,-0.53654,0.13023,-1,-0.046776,-0.032765,-0.0041142
-0.62703,1.0081,-0.70246,1.3077,-0.54521,-0.77146,0.056388,-0.11953,-0.104
-0.30371,0.62281,-0.79949,3.041,0.25993,-0.30178,0.002653,0.17931,0.15101
-0.19271,-0.43941,0.23019,2.2074,-0.10243,0.088368,0.16253,-0.26947,0.37748
-0.31662,-0.69476,0.1401,0.68313,0.10894,-0.66522,0.053999,-0.2099,0.21756
0.26943,-0.8181,-0.47658,0.074774,1.2659,-0.54125,-0.048657,0.24246,-0.70072
0.56315,-0.2185,0.13989,-0.20902,0.24069,-0.37654,0.022309,0.19576,-0.035098
-0.34189,-0.35516,-0.079869,-0.57765,-0.55477,0.23509,0.011277,0.39693,-0.12938
0.060357,-0.39499,-0.38879,-0.58384,-0.16293,0.21101,0.031902,0.51344,-0.12614
0.33123,0.33616,-0.46896,-0.80471,0.13795,0.39517,0.033068,-0.088989,0.29342
-0.018676,0.89795,0.28075,-0.79463,-0.40301,0.24987,0.058643,0.072322,-0.30421
0.93739,0.73874,-0.055774,-0.8409,-0.16209,-0.42325,0.059308,0.49281,0.61535
6.4259,0.50322,8.0347,-0.84366,7.2482,1.0064,0.8653,0.94455,3.8149
11.042,0.32057,13.688,-0.89747,12.604,1.7317,3.6023,0.83131,10.961
8.2541,-0.32303,11.994,-0.88655,9.7816,2.6878,3.7355,0.22049,9.0685
6.7887,-0.51974,10.899,-0.92415,8.4118,2.2185,2.9872,0.25491,5.6102
5.976,-0.7569,9.1958,-0.93293,8.6381,2.8204,3.1189,-0.47261,3.2435
4.9795,-1,8.4304,-0.91471,5.8996,1.6419,2.1696,0.10924,3.4946
3.8937,-0.9945,7.0835,-0.96415,5.5582,1.4725,2.397,0.063096,2.1411
3.2044,-0.96143,8.0298,-1,5.2513,1.0303,2.7349,-0.79454,1.9969
2.9443,-0.61869,7.5695,-0.96881,4.5741,0.62711,2.0467,-0.77016,1.7713
2.3445,-0.82045,6.5395,-0.90725,3.9283,0.75181,1.1326,-0.56052,1.2636
2.1016,-0.53101,4.8956,-0.94029,2.6011,-0.21455,0.94286,-0.59629,0.51656
1.9956,-0.4572,5.5433,-0.89549,1.9035,-0.10712,0.53626,-0.86967,1.5862
1.9826,-0.35378,4.356,-0.94899,2.0917,-0.47661,0.43062,-0.67607,0.20932
2.13,-0.31037,3.909,-0.85734,2.1997,-0.14061,0.28049,-1,0.20024
2.2361,-0.59222,3.3387,-0.71305,1.485,-0.2142,0.06955,-0.84335,-0.097355
2.2601,-0.55339,2.1976,-0.68118,2.0201,-0.4444,0.090538,-0.60685,0.056446
1.7969,-0.68739,3.0618,-0.55,2.84,-0.2952,0.025636,-0.58806,0.60893
2.2674,-0.69856,3.0356,-0.51918,3.4511,-0.35586,0.030214,-0.53746,-0.11646
2.5119,-0.79273,4.2105,-0.45685,3.3591,0.58582,-0.15336,-0.87362,-0.25921
2.206,-0.71551,4.1437,-0.48329,2.2182,0.3374,-0.0048419,-0.47607,-0.31197
0.87629,-0.65298,3.396,-0.62154,2.0985,-0.13978,0.083454,-0.43162,0.011972
0.71544,-0.66542,4.7345,-0.7203,1.3955,-0.19659,0.08638,-0.2273,-0.11279
0.60597,-0.48822,3.2729,-0.62545,1.8016,-0.38002,0.07516,0.0030807,-0.75456
0.85684,-0.61369,2.9743,-0.53499,1.8464,0.55283,0.26519,-0.055548,-0.79518
0.71835,-0.74231,2.5946,-0.5345,1.3555,0.1334,0.27211,-0.54795,0.3561
5.2773,-0.11121,14.648,-0.0031142,3.7036,1.3338,4.3127,5.7606,10.191
5.1648,-0.42965,21.133,0.062178,3.4087,5.5859,3.9959,9.6483,34.723
4.8297,-0.59075,32.565,0.01639,2.3583,7.539,4.6738,6.3857,27.067
8.2819,-0.51697,38.435,-0.2766,2.0465,6.8416,8.5789,3.9636,21.325
9.9517,-0.58551,40.949,-0.43491,1.7997,7.6717,8.4459,2.4165,18.463
8.8994,-0.56523,35.417,-0.5988,1.3338,9.1421,8.6397,1.2887,15.852
6.9959,-0.88035,27.504,-0.74045,1.5353,11.429,9.4736,0.78111,11.466
5.3506,-0.69293,21.806,-0.69386,0.97572,14.458,6.5632,0.48662,8.2999
3.4883,-0.63908,25.332,-0.69205,1.3174,14.23,3.9957,0.4501,5.832
2.9656,-0.67589,20.976,-0.72572,0.34056,12.893,2.6093,0.034268,3.8554
2.7687,-0.85016,16.794,-0.62478,0.6595,12.407,1.72,0.35891,2.5544
2.1448,-0.91842,11.641,-0.72751,0.97454,7.6063,1.3775,0.14581,1.6594
1.5772,-0.53321,10.74,-0.6229,1.2923,7.521,1.0482,0.38726,0.99186
0.29435,-0.71051,10.217,-0.64893,1.0665,7.0258,0.76301,0.41954,1.0633
-0.1327,-0.74411,6.1052,-0.62965,0.75834,6.6541,0.67875,0.43046,0.04039
0.060066,-0.57436,4.8485,-0.53172,0.5202,7.5598,0.41035,0.37416,0.58657
1.9011,-0.47729,3.3954,-0.54822,0.08957,6.6333,0.3458,0.13402,0.32277
0.75971,-0.41571,3.4554,-0.49268,-0.14379,4.1911,0.30339,0.42411,0.67859
-0.058055,-0.46154,3.5236,-0.47794,-0.71748,3.2586,0.32021,0.44588,1.398
-0.70252,-0.31328,2.6792,-0.40535,1.3998,2.0727,0.19195,0.084072,0.22103
-0.62047,-0.038787,2.4044,-0.33835,0.28959,1.1945,0.10485,0.34423,0.65589
0.22918,-0.22685,2.6682,-0.35008,0.81798,1.3479,-0.0021158,0.82224,-0.86969
0.10997,-0.13381,1.8009,-0.3438,0.40713,0.61848,-0.019919,0.48115,-0.85776
-0.55338,-0.15163,1.1518,-0.24831,0.63051,1.3839,-0.067279,0.40953,-0.54501
-0.15348,-0.035454,1.1777,-0.14139,0.42536,0.97522,0.028392,0.14747,-0.28469
-1,-0.042367,1.0378,-0.20408,0.77991,0.76724,0.0046167,-0.088511,0.29549
-0.80995,-0.11531,0.23322,-0.2032,0.18249,1.0456,0.074478,0.42766,-0.079038
-0.10729,-0.16453,-0.37825,-0.004644,0.48828,0.32288,0.081095,0.15109,0.073839
0.3729,0.070259,0.31703,0.14719,-0.0075485,-0.19588,0.098122,0.31838,0.30345
-0.079754,-0.24665,0.012671,0.10276,-0.29221,0.21853,-0.0070855,-0.1633,0.29639
0.019196,-0.25155,-0.23579,0.060305,0.13107,0.23365,0.07827,0.44181,0.13108
0.18768,-0.25996,0.32391,0.078074,-0.025335,-0.046627,0.067867,-0.12618,0.043571
0.32811,-0.14387,-0.23209,0.073922,0.25519,0.03462,9.7956e-05,-0.49729,0.60899
0.16615,-0.1906,-0.68214,0.029638,0.31941,-0.092313,0.050346,-0.26831,-1
0.024555,-0.19414,0.076938,0.069774,-0.33088,-0.22899,0.056321,-0.34733,-0.30577
-0.32651,-0.20915,0.21556,-0.10807,-0.46066,0.072073,0.086665,3.2148e-06,-0.4537
0.54508,-0.070845,0.1744,-0.037777,-0.93249,-0.26888,-0.12404,-0.36283,-0.55432
0.68142,-0.17704,0.18256,-0.12397,-0.1641,0.22894,-0.0275,-0.53142,-0.2021
0.43661,-0.0064262,-0.24242,-0.18716,0.021171,-0.20804,-0.11191,-0.46008,-0.26228
-0.21137,0.073193,0.542,-0.061695,-0.19352,-0.78904,-0.18558,-0.38662,0.076555
0.051028,0.21844,-0.17404,-0.0076072,-0.68826,-0.56352,-0.026001,-0.57079,-0.13837
-0.040238,0.13229,-0.38091,-0.0079454,-0.1476,-0.09899,0.017393,-0.37101,-0.27314
0.12232,0.067701,0.23969,-0.0017569,-0.21662,0.040637,-0.1292,-0.25872,-0.28611
-0.048513,0.032083,0.0085316,-0.056763,-0.5925,-0.083121,-0.067344,-0.603,0.27932
0.17335,0.060629,-0.12585,0.030599,-0.19116,-0.38969,-0.031606,-0.26505,-0.15179
-0.067592,-0.030482,-0.045488,0.026647,0.61174,-0.4541,0.019397,0.32036,-0.10158
-0.29553,-0.078873,0.25123,0.23886,0.59201,0.85865,0.029467,0.44709,0.48091
-0.057037,0.21404,-0.024632,0.31374,-0.17682,-0.33514,-0.055353,0.72801,0.51171
-0.55126,0.058559,-0.44318,0.28482,0.71905,0.44567,0.041771,0.49324,0.060233
-0.51422,-0.0026659,0.60498,0.29786,0.46837,0.78426,0.052115,0.54812,-0.18416
