0.13816,0.32324,-0.51267,0.012161,-0.50575,-0.67915,0.22667,0.11636,-0.3237,0.14044,-0.31597,-0.17982,-0.45845
-0.021716,-0.24384,-0.97052,0.062537,-1,-0.42904,-0.26081,0.010493,-1,0.29622,-0.90253,-0.026737,-1
0.19489,0.42253,-0.8821,0.096232,-0.89048,0.0043314,-0.23551,-0.25688,-0.58851,-0.0087111,-0.23488,0.026837,-0.25435
0.115,0.11743,-0.048606,-0.019664,-0.41549,-0.33178,-0.38651,-0.40966,-0.56844,-0.1845,-0.44095,0.17233,-0.73582
0.40368,0.2838,0.052306,-0.058785,0.66125,0.084339,-0.46418,-0.19533,0.065151,0.023284,-0.037065,-0.03582,0.0021927
-0.32342,0.052398,-0.09769,-0.026698,0.61581,-0.181,0.16119,0.029568,-0.3211,0.051597,-0.48733,0.35608,-0.19381
-0.11845,-0.58552,-0.072369,-0.018118,0.43249,0.18758,-0.087782,0.50623,-0.91177,-0.44222,-0.28359,-0.11305,0.21714
-0.23159,-0.59737,-0.0053464,0.001039,0.38815,-0.17352,0.19282,0.30045,-0.0074526,-0.23367,-0.54807,0.29844,0.22563
-0.49481,-0.76055,0.46922,-0.086659,0.41437,0.22487,0.7325,-0.39998,0.41901,-0.32223,-0.15993,-0.066561,0.21789
-0.32015,0.21596,0.80791,-0.23242,0.39845,0.38553,0.50089,-0.19403,0.34279,-0.15088,0.33603,0.046822,-0.059356
-0.49907,-0.31222,0.86676,-0.095082,0.6998,-0.4891,0.45176,0.31333,-0.5108,-0.14294,0.63948,-0.16097,-0.22193
-0.046137,0.16667,0.2255,-0.23859,0.29817,-0.076888,-0.21647,0.20391,0.51772,-0.066963,1.1207,-0.24264,0.086356
-0.25833,0.087285,-0.20267,-0.19954,-0.060751,0.66491,-0.32031,-0.03616,-0.40242,-0.11806,-0.46145,-0.31938,0.2483
-0.1284,0.48353,1.1847,-0.36403,-0.09884,1.1706,0.12532,-0.36116,0.11547,-0.018585,-0.017414,-0.42168,-0.31331
-0.46023,0.56579,0.48147,-0.36759,-0.12395,0.16779,-0.26039,-0.066842,0.91029,0.059126,0.1721,-0.446,0.044693
