0.11812,0.137,0.99499,0.3952,0.42273,1.2384,-0.39926,-0.62828,-0.052502,1.0059,0.51503,-0.76548,-0.64995
0.40799,-0.0034761,-0.69284,-0.094162,0.41572,0.65531,0.26309,-0.63033,0.62365,0.71264,-0.35518,-0.49444,-0.30025
-0.086697,-0.21189,0.21196,-0.1719,0.68607,0.50714,0.1119,-0.36584,0.3416,-0.039129,0.089769,-0.39604,0.53315
-0.24463,-0.4862,-0.064661,-0.12411,-0.48529,0.060731,0.016923,-0.095211,-0.042837,-0.20731,-0.32392,-0.38214,0.14081
-0.95507,-0.49065,0.33004,0.046856,-0.88948,-0.29612,-0.28123,-0.25553,-0.51291,-0.71688,0.13195,-0.39929,-0.1779
-0.26657,-0.31696,-0.73003,-0.30036,-0.38874,-1,-0.13202,-0.098389,-1,-0.54496,-0.69789,0.45339,-0.059205
0.52362,-0.1152,-0.18567,-0.22628,-0.65423,-0.26644,-0.13771,0.36014,-0.47126,-0.84684,-0.40124,0.42404,0.21465
0.49654,-0.0098215,-0.15968,-0.06614,-0.81425,-0.21686,0.2147,0.22559,-0.16274,-0.82802,-0.44382,0.96348,-0.17387
0.21585,0.12165,-0.022873,-0.067966,-0.21704,-0.33,-0.27888,0.30983,0.57384,-0.84033,0.18401,0.41686,-0.5099
-0.10593,-0.13908,0.53505,-0.026531,0.23102,-0.69356,0.28262,0.13649,-0.53398,-1,0.34604,0.72234,0.3685
-0.36796,-0.20773,0.096183,-0.21003,0.10226,-0.38396,0.36067,0.14811,-0.38874,-0.39973,0.094835,-0.3136,0.38387
-0.12632,-0.030829,0.46631,-0.044871,0.1204,-0.25043,-0.25969,0.062646,-0.19188,0.22434,0.466,0.4442,0.27879
-0.35405,0.064475,-0.026898,0.22125,0.28374,-0.8668,-0.07801,-0.14492,-0.30173,0.47017,0.51362,0.4026,-0.017018
0.54792,0.16281,-0.44738,0.4047,-0.6549,-0.13487,-1,0.085163,0.67679,-0.024475,-0.067658,0.33139,0.14933
0.10267,0.2504,-0.65883,0.28028,0.63664,-0.068063,0.29371,0.086755,0.2046,-0.38657,0.34337,-0.06065,-0.13745
-0.40985,-0.0062174,-0.71908,0.15678,-0.13351,-0.19361,-0.1601,-0.090828,0.089109,-0.30847,0.73759,0.56468,0.64353
0.13139,0.15131,0.61794,-0.22479,0.46387,0.015905,-0.0639,-0.15656,0.3997,-0.12583,0.081649,-0.11062,0.19728
-0.3259,0.24428,-0.57201,-0.34815,0.66084,0.13003,0.19916,-0.15834,0.21246,0.0033264,-0.48177,-0.32332,0.27659
0.80401,0.15124,0.78435,-0.22207,0.02906,-0.022852,0.30608,0.021069,0.25006,0.40704,0.15172,-0.70344,-0.50931
-0.35132,0.33824,0.31737,-0.06795,0.49716,0.53959,0.040831,-0.0789,-0.096424,0.32687,0.23482,-0.16796,0.033209
-0.30125,0.076031,-0.48959,0.18667,-0.5879,1.0362,0.35144,-0.020501,-0.39773,0.01113,-0.25461,-0.077753,-0.24659
